customer_id,customer_name,email,phone,address,area,pincode,registration_date,customer_segment,total_orders,avg_order_value
6982488,Vanya Sachdev,shivani04@example.com,+912780123232,"01
Chaudhry Circle, Saharanpur 438058",Jalna,584733,2024-01-11,New,4,1819.01
38327793,Yug Brar,wallachandran@example.net,+918327565210,"17
Kurian Ganj
Durgapur 843749",Nandyal,506488,2024-05-04,Inactive,12,1924.53
64722323,Harish Kant,tamannamody@example.com,+914781095330,"43/894, Aggarwal Zila, Jammu-664304",Dibrugarh,061375,2023-05-14,New,7,1785.47
19523856,Aryan Sood,shettykashish@example.net,+919307904764,"89/64
Mall Road, Kochi-401679",Thoothukudi,468885,2023-11-02,Premium,6,1084.14
8628482,Krishna Mani,joshioviya@example.com,+919838240780,"26
Kadakia Nagar
Buxar-462583",Bhiwandi,419317,2023-12-30,New,9,1726.44
58979427,Kiaan Wason,chaudhrysuhani@example.com,+913744116463,"83/13
Chawla Ganj
Ramgarh-215667",Jalna,771132,2024-01-22,Premium,3,1743.81
26716400,Yamini Dey,neelima32@example.com,+916969850891,"95/118, Datta Circle
Farrukhabad-619262",Morena,089227,2023-07-12,Premium,19,1179.28
89998489,Logan Bhasin,chadaforum@example.org,+916850875734,"771, Balakrishnan Street, Madhyamgram-423100",Rajkot,332156,2024-10-26,Premium,19,1297.04
15808945,Vrinda Khurana,wsekhon@example.com,+918358677006,"H.No. 515, Balay Path
Amravati 503358",Gangtok,890545,2024-04-10,New,6,1255.9
60728956,Andrew Nigam,nitara58@example.net,+912558012921,"29/168, Srinivas
Bijapur 827761",Khandwa,785737,2023-06-26,Premium,15,1764.25
25430839,Ria Nair,azad16@example.org,+914150013113,"H.No. 004, Shankar Chowk, Panvel 311892",Vellore,853871,2023-09-15,New,15,885.48
80935110,Oscar Bir,kpant@example.net,+917576464302,"47, Chanda Nagar
Bhagalpur 285289",Tumkur,983869,2023-07-14,Regular,16,1855.7
70965437,Ayush Lanka,tpradhan@example.com,+914680378432,"H.No. 032
Khalsa
Darbhanga-726459",Alwar,361355,2024-03-22,Inactive,17,1220.76
53557741,Robert Shroff,ojas02@example.net,+913041694691,"740, Banerjee Ganj
Mira-Bhayandar 913260",Hospet,407375,2024-10-30,Inactive,10,1753.39
12832151,Ekavir Bhalla,ksehgal@example.net,+919566525157,"73/91, Loyal, Kochi 294184",Baranagar,509489,2023-07-12,Inactive,16,356.96
188838,Idika Basu,deepakhanna@example.com,+914955579642,"67, Karan Chowk
Katihar 496332",Madanapalle,566155,2024-07-16,Inactive,12,799.11
56780331,Vinaya Atwal,niharikasuresh@example.net,+919007432418,"770
Yohannan Path
Sultan Pur Majra-654003",Gaya,980372,2024-04-18,Premium,8,903.37
43574734,Falak Magar,daliajack@example.net,+914625397265,"H.No. 28
Narayanan Street
Begusarai-921005",Rourkela,537609,2024-05-11,New,5,551.29
53392567,Darika Banerjee,chadhapallavi@example.net,+910921533258,"88/17, Guha Zila, Avadi 258872",Aligarh,227395,2024-04-16,Regular,18,398.91
20310720,Samaksh Chaudhuri,cheriankrishna@example.net,+918527790158,"80/68
Rai Chowk
Dehri-253784",Bhubaneswar,037268,2023-04-03,Regular,9,1677.91
59427862,Hemani Lall,libnikaur@example.net,+915150956950,"H.No. 819, Chhabra Street
Tiruchirappalli-727090",Erode,149001,2024-10-10,Premium,1,1713.94
99695529,Charvi Tripathi,srivastavalipika@example.net,+912429878823,"H.No. 603
Venkataraman Nagar, South Dumdum 271814",North Dumdum,159869,2023-04-11,New,12,1751.77
1134585,Bhavani Rau,uppalvrishti@example.com,+913705629591,"61, Mitra Zila, Bhatpara-234618",Ghaziabad,553914,2024-02-06,Regular,8,1975.21
65488134,Faqid Kar,naveen31@example.net,+918977060954,"64, Dave Path, Dehri 202368",Agra,187467,2023-04-28,New,12,853.49
96461062,Udarsh Lal,jhalak01@example.com,+918622135896,"H.No. 475, Bail Ganj, Dehradun-784526",Hosur,683470,2023-05-29,Regular,14,1612.31
57637943,Kiaan Kala,krish70@example.org,+917383767754,"H.No. 760, Deshmukh Path, Mau 347656",Amroha,693916,2024-03-13,Premium,13,1865.94
49371494,Zansi Banik,lohit10@example.net,+916624700517,"H.No. 44
Khurana Nagar
Arrah 563930",Kanpur,542949,2023-12-14,Regular,18,701.13
75038062,Udarsh Bail,maharajhredhaan@example.com,+916496528332,"86/06
Nigam Zila, Kumbakonam-777283",Avadi,554021,2024-05-18,New,19,1882.45
17299810,Hamsini Krish,balendrasanghvi@example.com,+914004052335,"42/822
Mitra Nagar
Gorakhpur 509558",Kadapa,344807,2024-03-04,New,13,1874.42
82032191,Benjamin Bhatnagar,qarin38@example.org,+911506388428,"499, Radhakrishnan Circle, Tiruvottiyur 199364",Satara,326010,2024-02-20,New,17,387.14
52417972,Nisha Chadha,rmishra@example.net,+911744503607,"568
Keer Road
Raiganj-432407",Madhyamgram,051637,2024-03-06,New,1,581.78
9049965,Ishani Kalla,wakeetachaudhary@example.org,+915656310106,"55
Wable Path, Sikar-177388",Raichur,224637,2024-04-03,New,3,1390.06
70420271,Ryan Ratta,amolkadakia@example.com,+914382133317,"61/477
Ganesan Ganj
Bhilai 118543",Bhusawal,913157,2023-12-09,New,19,680.28
19536688,Parth Ramaswamy,thakurvasatika@example.org,+917048423327,"H.No. 867, Kara Nagar, Ujjain-697076",Tiruppur,881065,2023-09-19,New,4,1346.03
72359843,Leena Kala,rrai@example.com,+913748437216,"H.No. 610, Setty Ganj
Katni 609504",Kalyan-Dombivli,739018,2024-09-24,Premium,18,888.43
9981089,Ikbal Hari,madhav05@example.net,+918035687261,"38, Sood Marg
Panchkula-584011",Proddatur,188765,2023-10-05,Premium,1,402.74
62510499,Pratyush Trivedi,nswaminathan@example.org,+916941197181,"19/62
Raghavan Road, Khora  096529",Kozhikode,711088,2024-08-14,Premium,16,510.62
34835738,Vrinda Mutti,wableyashoda@example.net,+910828498011,"H.No. 369, Dubey Path
Udupi-085926",Jalna,891610,2023-08-13,Premium,9,1210.36
9641623,Samarth Chander,bailfalguni@example.net,+911420710310,"65/17, Balay Marg
Junagadh 746350",Kota,322889,2023-09-23,Premium,3,1515.02
60275891,Anmol Chandra,aaravgala@example.com,+918902750394,"H.No. 35
Khalsa Zila
Nagaon 998677",Amaravati,419201,2024-10-01,Regular,16,1361.94
78750264,Krishna Choudhry,raksha27@example.com,+919897135901,"H.No. 84
Nair Circle, Pali-386871",Ratlam,192232,2024-09-19,Inactive,7,1664.82
18986315,Adweta Wason,shaamol@example.net,+911179612027,"999
Banerjee Chowk
Katni 720932",Bidhannagar,277814,2023-04-05,Premium,19,854.26
10945990,Frado Keer,chandrananita@example.net,+918469252255,"H.No. 91
Chahal Street
Dibrugarh-080347",Burhanpur,193503,2024-03-25,New,5,1337.11
1601161,Chanchal Thakur,faras36@example.com,+911872985129,"09/92
Oak Circle, Nandyal 041635",Amaravati,562508,2024-05-24,Inactive,1,589.31
6390687,Shivansh Dasgupta,watika26@example.net,+911505305250,"08/37, Singh Zila
Aizawl-112143",Alwar,733851,2024-08-23,Regular,5,1340.79
63092485,Jeet Magar,hemanikalla@example.net,+915317571208,"910, Kunda Chowk
Bathinda 253701",Alappuzha,231756,2024-06-23,Premium,11,1295.42
38244021,Samaksh Oza,sankaransara@example.net,+916953836060,"72/71, Randhawa, Bhubaneswar 329836",Chapra,223908,2024-04-22,Inactive,13,1326.66
44859592,Dhriti Koshy,urmi61@example.net,+914815004833,"361, Mittal
Gandhinagar-958628",Proddatur,826520,2023-10-05,New,19,1283.05
87984862,Qasim Kant,qbandi@example.net,+912573254660,"28/090
Chahal Marg, Nanded 239589",Yamunanagar,447524,2023-11-21,Premium,14,1034.45
86067293,Udarsh Gour,neelima84@example.net,+919571885813,"73/42
Roy Chowk, Kalyan-Dombivli-725854",Sambalpur,230889,2023-06-07,Inactive,4,873.53
41164215,Lucky Savant,lakshminaidu@example.org,+919045420974,"H.No. 252
Patil Road, Malda 892708",Secunderabad,907316,2023-03-23,Premium,15,1304.24
46025543,Rachit Chatterjee,zayan61@example.org,+918285527362,"83/709, Boase Ganj
Bhubaneswar 278803",Kottayam,928642,2023-11-25,Premium,16,1273.07
33481252,Ishaan Naidu,vedika57@example.net,+917490197530,"86
Prabhakar Marg
Medininagar 968738",Noida,051896,2024-08-18,Premium,8,1438.75
68692574,Bachittar Wagle,lajita90@example.net,+913040173063,"40, Brar Chowk
Kanpur 341441",Bharatpur,841899,2024-08-07,Inactive,13,1503.93
34839913,Gaurika Dayal,vyanjana32@example.net,+918422408574,"10
Mander Nagar
Bhiwandi-083761",Belgaum,552859,2024-08-12,Regular,4,1706.89
88923048,Nandini Narula,michaelyogi@example.com,+915890508204,"H.No. 600, Raghavan Marg
Phusro-731120",Agra,064983,2024-07-23,Premium,4,1202.89
21201299,Ladli Hegde,girikprashad@example.org,+910398055880,"07/818
Bhat Ganj, Bhusawal 661115",Unnao,383439,2024-05-27,New,19,1488.68
34281470,Yash Johal,deygautam@example.com,+910048240066,"H.No. 14, Sunder Road, Silchar-024619",Kharagpur,963652,2024-01-10,Premium,11,1787.82
72576730,Girik Kala,sarthak86@example.net,+914602788316,"61/029, Dara Street
Jaunpur-721683",Chennai,734650,2024-02-17,Regular,5,1971.67
90856813,Neha Ramaswamy,pkeer@example.org,+914910223597,"05/72
Karnik, Bharatpur-728872",Dhanbad,498623,2024-10-05,Regular,13,1624.06
81500385,Upma Gokhale,sara91@example.net,+919571968682,"95/44
Parmer Road
Naihati-539992",Ludhiana,051633,2023-11-05,New,12,772.64
22974816,Ekantika Muni,naikyatin@example.org,+913194321638,"H.No. 61, Banerjee Road, Kishanganj 372960",Bhusawal,182024,2024-01-08,Premium,1,865.72
20496835,Chandresh Panchal,qpanchal@example.com,+910937177330,"727, Nanda Street
Karnal-038968",Alwar,476814,2023-12-01,New,17,1240.91
38549299,Ati De,thakkarpushti@example.net,+916426933907,"19/65
Balakrishnan Nagar
Phagwara 309259",Asansol,880031,2023-08-14,Regular,4,234.63
78014505,Kashish Chakraborty,pkala@example.com,+913353263489,"570, Dar Zila, Davanagere 616549",Kottayam,798846,2023-04-09,New,1,696.29
64940409,Yoshita Divan,deshmukhaahana@example.com,+919823349396,"H.No. 25
Mammen Street
Jammu 514994",Gurgaon,546100,2024-09-06,Inactive,9,882.89
30042971,Garima Morar,ubikaoak@example.com,+914912601454,"H.No. 786
Sarin Marg, Sasaram 292673",Rewa,416519,2024-10-12,Regular,8,863.9
74682740,Aarush Badami,vradhakrishnan@example.org,+910649115832,"296, Mann Path, Howrah-899866",Rewa,875966,2024-06-17,Regular,10,1507.28
84824280,Kamya Narayan,bhavyabakshi@example.com,+910116395700,"92/87, Golla Road, Bihar Sharif 337412",Ongole,989821,2024-05-09,Inactive,17,1752.91
85907588,Avni Rai,ybarad@example.org,+914447534743,"H.No. 415
Dalal Circle
Sikar-264681",Rampur,639737,2024-03-13,Inactive,5,505.34
6637282,Damini Lad,chandanikhatri@example.org,+919069486876,"407
Bose Nagar
Bhavnagar-274966",North Dumdum,140071,2023-10-31,Inactive,15,1495.87
21432404,Darika Sharaf,mpalla@example.net,+919484308279,"981
Char, Morena 849491",Kalyan-Dombivli,144309,2024-02-15,Inactive,17,1482.59
87954926,Yachana Mahal,raghavansanaya@example.com,+918569329227,"06/807
Roy Marg
Srikakulam-259605",Ambala,181111,2024-02-07,Premium,12,1245.07
29941225,Oviya Bhandari,luke76@example.net,+912280961075,"25, Bava Circle, Rajahmundry-530281",Chapra,556077,2024-06-25,Premium,3,689.11
68906393,Zilmil Ranganathan,mahalabha@example.net,+917094846363,"76/579
Doctor, Maheshtala 065837",Jalgaon,278297,2024-06-13,Regular,13,1094.35
94486311,Ladli Mani,chatterjeeimaran@example.com,+917658449064,"814
Char Marg
Firozabad 508210",Chittoor,320760,2023-08-17,New,16,1812.66
28221067,Ekansh Tandon,isen@example.org,+911488381475,"534, Dugar Zila, Muzaffarpur 425279",Agra,119724,2024-10-21,Regular,6,998.95
3872421,Ladli Saran,virkfalak@example.com,+919969818495,"H.No. 56
Date Circle
Uluberia-147880",Panvel,973220,2023-07-06,Premium,3,1468.98
77921718,Raghav Bassi,wsood@example.org,+910452376698,"H.No. 23, Borde Chowk, Bareilly 164276",Thrissur,368568,2023-11-21,Premium,3,1952.17
6187807,Jairaj Tata,paivritti@example.net,+913518436146,"H.No. 361, Sunder Chowk
Jalgaon 205509",Dindigul,921070,2023-08-24,New,10,1962.92
96795047,Osha Desai,rachitabehl@example.org,+915335035895,"H.No. 940, Goda Chowk, Morena 883030",Chittoor,679019,2024-05-03,New,15,1834.19
44198187,Charvi Lanka,vrishti63@example.com,+917026087711,"H.No. 62
Ahluwalia, Salem 308338",North Dumdum,234734,2024-03-16,Regular,13,464.33
94730288,Idika Bath,yuglall@example.net,+914983861661,"886, Suresh Nagar
Vadodara 913194",Rampur,721290,2023-07-04,Regular,17,1560.64
49769532,Yashawini Barman,gbath@example.net,+912466091977,"62, Lal Circle, Berhampore-806602",Ramagundam,677659,2023-05-25,Premium,20,1923.39
93730857,Pratyush Goyal,gabrielghosh@example.net,+915243282745,"93/581
Jayaraman Marg, Kalyan-Dombivli 367935",Singrauli,840019,2024-03-11,Premium,6,1446.09
51556553,Hitesh Bakshi,sunderkrish@example.org,+911365981359,"11/88, Iyengar Nagar, Fatehpur-638408",Noida,187126,2024-02-05,Premium,6,1765.93
22253483,Chandresh Hora,geetikadave@example.net,+910887315678,"H.No. 25, Soman Ganj
Faridabad-519455",Haridwar,115807,2023-09-27,Inactive,15,1561.12
4438410,Siya Mittal,kdara@example.net,+918260180919,"09/37
Gulati Chowk, Kanpur 441894",Panipat,368597,2024-10-17,Inactive,11,1868.71
44410149,Dhruv Patel,brarmitesh@example.net,+911126095427,"H.No. 20
Raval Nagar, Saharsa-744305",Pondicherry,600152,2023-05-18,New,14,1440.46
3282647,Warda Pal,csinha@example.net,+911556032698,"39/439, Natt
Lucknow 617952",Unnao,736234,2024-01-15,Premium,18,608.27
69340015,Aryan Ravel,garasara@example.com,+919295659484,"H.No. 554
Dass Road
Phagwara 104165",Tenali,314322,2023-10-31,Premium,16,1168.22
29600229,Tamanna Borde,hyadav@example.net,+911807223129,"24/53, Sachdev Road
Visakhapatnam-358363",Gulbarga,402619,2024-01-14,Inactive,18,1491.65
89886179,Ladli Shah,tarakbahri@example.net,+918232463802,"402
Dhar Marg
Howrah-469239",Kharagpur,816353,2024-02-10,Inactive,4,1298.64
12077371,Gautami Maharaj,david51@example.org,+914641723332,"H.No. 309, Randhawa Ganj
Gopalpur 409152",Sambalpur,368657,2023-10-09,Premium,20,353.22
84216691,Ayaan Sanghvi,amrita48@example.net,+918504710169,"H.No. 83, Kohli Path
Shahjahanpur-148417",Saharanpur,630561,2023-03-26,Inactive,13,1220.9
90666073,Pratyush Dhar,qadimtak@example.org,+910551255481,"H.No. 98
Gera Street
Hajipur 667487",Farrukhabad,286455,2023-12-10,Inactive,20,1969.45
21577948,Madhav Johal,venkateshchatura@example.org,+911137561627,"23/934, Tata Chowk
Tiruvottiyur-121149",Ahmednagar,767957,2023-11-02,New,17,225.6
32635818,Panini Natt,amara35@example.org,+918853428038,"59/87
Soni Nagar, Thrissur 291065",Loni,270937,2024-03-16,Regular,12,603.0
98444183,Radha D’Alia,gbansal@example.net,+911471413895,"399, Anne Ganj
Bidar-098867",Tenali,503518,2024-02-04,Regular,11,389.36
43047341,Unnati Wali,tmand@example.net,+912711780484,"20
Pau Road, Giridih 499930",Jaunpur,277120,2023-09-19,Regular,18,1086.42
52617081,Max Mander,nitesh99@example.net,+918584243357,"098, Chana Nagar, Solapur-107630",Raurkela Industrial Township,785466,2024-07-31,Inactive,10,996.94
60371334,Shaurya Kuruvilla,anvisharma@example.net,+918886855218,"35/590
Balan Marg
Sikar 101616",Purnia,250315,2023-05-05,Inactive,15,355.81
34425723,Vasatika Saini,prisha41@example.net,+918485690247,"678
Chakrabarti Nagar, Singrauli 814024",Saharanpur,247144,2023-09-10,Regular,14,873.22
64298209,Girindra Sangha,balayvasana@example.org,+918297477289,"81/76, Dutt Ganj
Kulti-598135",Jodhpur,426661,2023-06-15,Regular,10,311.25
85518832,Alexander Sem,michaelsami@example.net,+917233340529,"H.No. 340
Shere Path, Sagar 956141",Tezpur,740506,2023-07-26,Premium,19,205.79
42432226,Gaurang Mitra,smuni@example.net,+918240332384,"20
Mitra Street
Tumkur 174250",Gandhinagar,337198,2023-08-03,Premium,5,608.34
50953418,Samaksh Kannan,ssrinivasan@example.net,+911703746359,"49, Sagar Ganj, Korba 860322",Rajpur Sonarpur,309093,2023-03-27,Regular,11,404.6
52428250,Thomas Rai,ansh09@example.com,+916553457682,"H.No. 86
Sule Nagar, Rajahmundry-935422",Bulandshahr,841456,2023-09-11,New,4,1925.08
60210778,Upasna Bhasin,chandran47@example.org,+917719482280,"03/393, Devan Marg
Bhiwani 325747",Motihari,841574,2024-04-14,Regular,4,938.8
92209869,Bishakha Shah,rhora@example.net,+913695072926,"32/119, Goyal, Dharmavaram-413935",Jhansi,680194,2023-10-03,Regular,19,483.76
46828932,Balveer De,nachiketdewan@example.net,+918440410773,"H.No. 71
Loyal Marg
Nandyal-033113",Eluru,878564,2023-04-30,Premium,4,391.22
83304462,Diya Loyal,cheriannaksh@example.com,+917808226804,"89/04
Upadhyay Ganj
Ghaziabad 810468",Jamnagar,121929,2024-01-26,Premium,8,723.86
46875863,Charita Anne,rajeshri43@example.net,+911413303587,"H.No. 595
Prasad Zila, Purnia 798149",Bidar,158018,2023-10-14,Regular,8,1118.55
36774480,Ria Jha,alkaseth@example.com,+918558102414,"H.No. 278, Ghosh Chowk, Berhampur 028827",Gandhidham,492281,2024-09-15,Regular,6,1470.93
18896771,Tejas Wable,edhitha15@example.org,+910297241448,"37/659
Brahmbhatt, Darbhanga-901609",Ramagundam,350815,2023-05-17,Inactive,12,1906.46
89669139,Bishakha Natarajan,egoyal@example.com,+914201259823,"62/08, Balay Circle, Moradabad-185194",Tiruppur,775702,2023-03-19,Premium,6,1999.64
81337068,Ira Kapur,benjamintara@example.org,+914074818769,"H.No. 470
Gopal Path, Tadipatri-853677",Thiruvananthapuram,958921,2024-01-28,Regular,10,1509.04
75082508,Omaja Bajwa,chanchaltara@example.org,+914755200709,"75/418, Sekhon Street
Bhavnagar 719002",Navi Mumbai,757007,2024-01-10,Premium,10,961.81
84847500,Teerth Mohanty,wbrar@example.org,+917613381879,"09
Mitter Nagar, Mysore-578477",Bally,856982,2024-08-01,Inactive,9,1832.51
79942821,Tristan Pillay,vvora@example.org,+919247215196,"H.No. 986, Gill Zila, Allahabad-481099",Madhyamgram,776819,2023-09-05,Premium,19,1652.35
62679120,Ekansh Padmanabhan,jalsa70@example.org,+912344321780,"47/469
Mahal Road, Panchkula-969391",Siwan,229431,2024-09-03,Regular,14,1964.18
54850870,Jatin Magar,ganesanshaurya@example.com,+918870417670,"383, Parikh Road
Belgaum-311274",Panipat,645655,2024-04-14,New,6,894.79
50105174,Tanveer Baria,nvora@example.com,+910388026899,"23/41
Kala Circle, Gorakhpur-396088",Malda,426543,2023-09-08,Premium,11,1889.81
45700739,Luke Dar,madhavi20@example.net,+913928246326,"54
Korpal Road
Jorhat 779102",Visakhapatnam,717476,2024-08-07,Inactive,17,509.95
25081012,Mohammed Oak,bhavanikara@example.net,+911577199377,"18/45
Parikh Zila, Davanagere 786763",Baranagar,218441,2023-12-24,New,1,963.43
57566548,Oliver Tella,vasudhasawhney@example.com,+910798558522,"50/831
Mall Zila, Rohtak-640640",Arrah,898935,2023-05-04,Regular,14,1058.02
49449238,Omaja Mukhopadhyay,onarayan@example.com,+915912049917,"96/115
Kadakia Path
Gorakhpur 379524",Dindigul,120070,2024-06-28,Inactive,4,1878.39
31156674,Aarav Jaggi,golalila@example.net,+916561972279,"04/919
Vaidya Zila, Bettiah-369312",Jamnagar,457035,2024-04-07,Inactive,3,1552.42
50088518,Osha Lata,divyasangha@example.com,+910224299838,"76/517, Bahri Ganj
Gorakhpur-258199",Dewas,225890,2023-05-16,Regular,14,509.41
75836905,Ganga Gill,dixitgabriel@example.org,+916702630190,"32/531
Chahal, Muzaffarnagar-938055",Ongole,444579,2023-12-07,Inactive,4,817.25
86487478,Ojas Gour,qarin92@example.net,+914421929794,"H.No. 626, Gopal Ganj
Jaipur-952980",Machilipatnam,955200,2024-01-09,Premium,20,1241.57
93370787,Oni Sahota,mallmichael@example.org,+911129508937,"18, Chokshi Zila
Panvel-924958",Jehanabad,701319,2024-10-16,New,10,1810.06
16400639,Anvi Dutta,btailor@example.com,+912852046532,"666
Sengupta Road
Arrah 509524",Pallavaram,759756,2023-09-03,Premium,5,680.48
87943214,Samar Basak,kalabaljiwan@example.net,+918193358234,"969, Ratta Street
Gandhinagar 706186",Tiruvottiyur,167479,2024-09-02,Inactive,10,476.03
21409946,Ayushman Agrawal,vohraurishilla@example.com,+919602618984,"03/23
Loyal Circle, Guna-092311",Bhilwara,472226,2024-03-22,Inactive,2,1428.68
56604077,Yutika Pandit,shivanshdesai@example.com,+912766142361,"426, Vora Ganj
Bettiah 007488",Ghaziabad,596688,2024-01-11,Regular,14,474.26
88571088,Keya Krishnan,raghavannisha@example.net,+917262956668,"H.No. 765
Saini Path, Bongaigaon 744231",Bulandshahr,578313,2024-10-16,Inactive,10,1000.27
54099929,Devika Hans,randhawadamini@example.net,+912015889452,"61/42
Chad Road, Shimoga-427336",Karnal,132415,2023-10-22,New,7,1712.59
68714053,Max Boase,tbutala@example.net,+918713599689,"73/037
Babu Nagar
Kolkata 428987",Nanded,861394,2024-07-19,New,18,1474.77
5751638,Xiti Wagle,darshmunshi@example.net,+916525678909,"H.No. 571
Borah Marg
Sri Ganganagar-467229",Aligarh,589333,2024-09-11,New,14,1230.38
43431724,Jack Kalita,calebdewan@example.com,+912843679556,"41/500, Sachdev Marg, Jhansi-452338",Rohtak,217110,2023-11-26,New,2,813.0
81136091,Yuvraj Chander,ichadha@example.net,+919473448780,"H.No. 54
Vaidya Road, Bijapur-157933",Nanded,578739,2024-03-27,Regular,15,1205.96
38671747,Falan Acharya,varenya53@example.com,+919757061756,"H.No. 49, Chahal Road
Medininagar 760903",Rajahmundry,758751,2023-11-05,New,16,1681.18
23095784,Alka Mitra,mallshivani@example.net,+912142115211,"H.No. 701
Mand Zila, Kottayam 983857",Bathinda,360468,2023-05-30,Premium,3,1470.2
91291123,Qarin Sama,fzacharia@example.org,+910535999206,"H.No. 89
Mukhopadhyay
Latur-280918",Etawah,598689,2024-02-10,New,15,1952.01
10729474,Gautami Pingle,oliverraman@example.org,+914775722633,"40/162
Lall Chowk, Rourkela 080616",Howrah,014994,2023-10-19,New,16,417.3
96373206,Garima Magar,geramitesh@example.com,+918254257775,"49, Bhattacharyya Chowk
Deoghar-719753",Indore,996221,2023-06-24,Regular,9,1235.13
93198324,Bhavya Dutta,kdugar@example.org,+918645121437,"25/800, Chanda Road, Jamshedpur-861401",Thane,196294,2023-11-19,Inactive,11,1742.23
95590889,Janani Purohit,atharvgaba@example.net,+910102737756,"091, Ahuja Circle
Mysore-186449",Kharagpur,916972,2023-06-23,Inactive,7,582.01
85177880,Aryan Sridhar,munipeter@example.com,+915113978421,"44/148, Natt Chowk
Ahmedabad-669972",Bardhaman,285240,2024-01-27,Regular,9,1823.25
10524732,Bhavna Ramesh,esingh@example.org,+915866776432,"39/475
Sathe Road
Bhopal-622648",Rajahmundry,134704,2023-11-16,Regular,18,1830.92
22931642,Lajita Ghosh,fmukhopadhyay@example.net,+919799952755,"H.No. 739
Dash Zila
Anantapur-112542",Ambala,346553,2024-10-03,New,18,649.19
5901440,Faris Chopra,waida01@example.org,+917602917789,"H.No. 50
Rastogi Path
Mehsana-686891",Sambhal,719965,2024-05-16,Premium,8,761.17
6617417,Pavani Talwar,elijah70@example.net,+914108077841,"H.No. 940
Seshadri Nagar
Rajahmundry 066841",New Delhi,279112,2024-10-08,Inactive,20,1785.99
92306841,Dakshesh Kalita,balhaarbath@example.com,+913526124313,"141
Rajan Zila, Satara 705516",Rampur,778285,2024-02-09,New,10,1915.85
89361574,Nakul Goyal,matwal@example.net,+913812242841,"51, Oommen Chowk
Jhansi 409585",Deoghar,925948,2023-10-20,Regular,14,315.31
93723634,Aditya Swamy,gaurangarya@example.org,+915047185705,"H.No. 83
Pall Zila
Madurai 850619",Berhampur,952930,2023-03-16,Premium,4,1992.05
75490147,Parth Chad,georgebala@example.org,+910938866102,"34/86
Sen Nagar, Farrukhabad 009970",Vadodara,404379,2023-03-17,Inactive,2,497.56
45650429,Zehaan Soni,kantchasmum@example.net,+911558505493,"19/75, Singh Path, Vasai-Virar-464997",Ramgarh,306054,2023-03-30,Premium,12,421.21
59323931,Ridhi Yadav,speri@example.net,+918957463222,"29/674
Chada Chowk, Allahabad-561456",Bijapur,703311,2024-08-24,Inactive,14,1239.32
77397957,Sachi Dubey,vbarman@example.com,+914081501469,"H.No. 74, Devan
Danapur 072213",Coimbatore,754911,2024-02-14,New,14,1913.71
23976957,Ryan Sawhney,advikram@example.com,+918044799160,"225
Dara Marg
Gudivada-433963",Visakhapatnam,928742,2023-08-31,New,6,755.84
70543108,Baljiwan Sampath,edwinkamala@example.com,+918916514633,"H.No. 26
Om Circle, Bhatpara-176703",Rajahmundry,573783,2024-09-20,Regular,6,1354.97
20689141,Maya Yohannan,yatandhawan@example.net,+915419437979,"60, Chaudry Circle, Surat 576801",Korba,687107,2024-05-25,Premium,19,995.55
72797139,Ucchal Kapoor,kantcaleb@example.net,+913880060422,"366, Lall Path
Ambarnath-422467",Dhule,722930,2023-07-17,Regular,5,492.0
75467328,Warhi Ravel,priyakar@example.com,+910295745726,"12/239
Keer Chowk
Nagercoil-980113",Siliguri,966869,2023-04-07,Inactive,14,691.64
69276352,Jason Goel,rachit92@example.net,+915259759472,"471
Datta Marg
Delhi-184705",Mysore,458924,2023-05-20,Inactive,2,1425.64
39876773,Hardik Sethi,atwaldominic@example.org,+913422323651,"214
Chaudhry
Vasai-Virar 260049",Mirzapur,336281,2024-10-21,Premium,17,879.54
36998375,Yatin Mammen,william17@example.net,+912614802536,"54/801, Iyengar Path
Proddatur-802798",Tirupati,153951,2024-05-29,Inactive,11,1231.91
97185284,Jeevika Nayar,pallavidhi@example.com,+910869135855,"03/06, Jha Chowk, Siliguri-754493",Haldia,888357,2023-11-07,Regular,2,1599.26
23126356,Oliver Kaur,fmurty@example.org,+910108188846,"34/473, Gaba Circle
Raiganj 302856",Bhopal,028548,2024-05-29,Inactive,7,1580.04
93803038,Adweta Tara,chowdhuryyashasvi@example.org,+917429197379,"H.No. 047, Salvi Circle, Katihar-502152",Dhule,929834,2024-10-14,Premium,11,1018.05
1697604,Arjun Deep,vedant34@example.net,+915494808717,"H.No. 285
Gokhale Ganj, Chennai 327475",Bongaigaon,743452,2023-07-24,Regular,6,1970.15
53332493,Anirudh Bose,kamya09@example.org,+912245627338,"13
Rege Zila
Gulbarga-345640",Surendranagar Dudhrej,054821,2023-06-30,New,19,1678.4
35812567,Xalak Sood,khuranaurmi@example.com,+912216882380,"H.No. 444
Varma Marg
Hazaribagh-735198",Bikaner,668122,2024-06-25,Regular,6,1313.89
74172010,Urvi Rajagopalan,singhallohit@example.net,+914420515207,"31/99
Banerjee Nagar
Ballia 120751",Tadipatri,216145,2023-05-08,Inactive,3,1963.77
89157395,Tanmayi Saraf,doctorpraneel@example.com,+913266461471,"H.No. 63
Badami, Deoghar-639198",Fatehpur,783489,2024-09-28,Premium,6,1782.61
79991320,Ojas Bawa,tnagi@example.net,+911147765397,"498, Dhar
Buxar 995095",Kumbakonam,316134,2024-03-25,New,5,537.94
