"customer_id","first_name","last_name","phone","email","street","city","state","zip_code"
788,"Lilliam","Nolan","","lilliam.nolan@msn.com","8976 Berkshire Court ","Copperas Cove","TX","76522"
789,"Tad","Gardner","","tad.gardner@hotmail.com","9745 E. Wilson St. ","Niagara Falls","NY","14304"
790,"Petronila","Gallegos","","petronila.gallegos@gmail.com","8053 Aspen St. ","Howard Beach","NY","11414"
791,"Yun","Nelson","","yun.nelson@hotmail.com","529 Durham Street ","Ballston Spa","NY","12020"
792,"Edgar","Horn","","edgar.horn@aol.com","7270 W. Cherry Hill Lane ","West Babylon","NY","11704"
793,"Chantay","Maynard","","chantay.maynard@gmail.com","7483 1st Ave. ","Elmhurst","NY","11373"
794,"Donette","Mccarthy","","donette.mccarthy@yahoo.com","500 NW. Maiden Dr. ","Redondo Beach","CA","90278"
795,"Mariam","Miranda","","mariam.miranda@aol.com","18 East Washington Avenue ","Franklin Square","NY","11010"
796,"Rosalie","Coffey","","rosalie.coffey@gmail.com","789 Amerige Dr. ","Upland","CA","91784"
797,"Cathey","Lamb","","cathey.lamb@msn.com","9621 Ryan Drive ","Bayside","NY","11361"
798,"Alyse","Jacobson","","alyse.jacobson@yahoo.com","10 West Devon Lane ","Massapequa Park","NY","11762"
799,"India","Barron","","india.barron@msn.com","834 W. Pleasant Rd. ","Huntington","NY","11743"
800,"Cris","Dunn","","cris.dunn@yahoo.com","1 Pawnee Street ","Pittsford","NY","14534"
801,"Ophelia","Rodgers","","ophelia.rodgers@gmail.com","133 Joy Ridge Drive ","Hopewell Junction","NY","12533"
802,"Barrett","Sanders","","barrett.sanders@aol.com","32 Hawthorne St. ","Longview","TX","75604"
803,"Bernardina","Cooper","","bernardina.cooper@msn.com","223 Glen Creek Ave. ","Whitestone","NY","11357"
804,"Douglas","Richards","","douglas.richards@hotmail.com","221 Arcadia Lane ","Valley Stream","NY","11580"
805,"Phillis","Fowler","","phillis.fowler@aol.com","8976 N. Hall Street ","Clifton Park","NY","12065"
806,"Reyes","Merritt","","reyes.merritt@yahoo.com","48 Lexington Rd. ","Staten Island","NY","10301"
807,"Nathalie","Knowles","","nathalie.knowles@aol.com","4 Cactus Street ","West Islip","NY","11795"
808,"Vallie","Dixon","","vallie.dixon@yahoo.com","85 E. Ann Drive ","Rowlett","TX","75088"
809,"Elnora","Simpson","","elnora.simpson@yahoo.com","7157 Shore Ave. ","Bellmore","NY","11710"
810,"Ivelisse","Nixon","(281) 941-4933","ivelisse.nixon@aol.com","782 Boston Ave. ","Houston","TX","77016"
811,"Shanti","Johnston","","shanti.johnston@gmail.com","722 Alderwood Drive ","Staten Island","NY","10301"
812,"Martha","Burgess","","martha.burgess@msn.com","9631 St Margarets Lane ","Woodhaven","NY","11421"
813,"Neville","Mcclain","","neville.mcclain@yahoo.com","781 Buttonwood Ave. ","West Hempstead","NY","11552"
814,"Ghislaine","Compton","","ghislaine.compton@aol.com","8930 Princess St. ","Lindenhurst","NY","11757"
815,"Leanna","Manning","","leanna.manning@yahoo.com","39 E. Stillwater Ave. ","Hicksville","NY","11801"
816,"Marshall","Johnson","","marshall.johnson@yahoo.com","44 Greenview St. ","Vista","CA","92083"
817,"Zelda","Pratt","(717) 428-4018","zelda.pratt@gmail.com","74 Trusel Drive ","Lancaster","NY","14086"
818,"Joel","Wynn","(619) 210-6032","joel.wynn@aol.com","7 North Oak Ave. ","San Diego","CA","92111"
819,"Yahaira","Robertson","","yahaira.robertson@yahoo.com","142 Roehampton Dr. ","Endicott","NY","13760"
820,"Sandy","Mills","","sandy.mills@gmail.com","333 Olive Ave. ","Schenectady","NY","12302"
821,"Cassidy","Clark","","cassidy.clark@hotmail.com","9879 Old Kingston Road ","Astoria","NY","11102"
822,"Kristy","Watkins","","kristy.watkins@gmail.com","977 South Brook Ave. ","Howard Beach","NY","11414"
823,"Tina","Bush","","tina.bush@aol.com","8038 Bellevue Street ","Maspeth","NY","11378"
824,"Veronika","Rollins","","veronika.rollins@yahoo.com","94 Arnold Ave. ","Webster","NY","14580"
825,"Kristel","Byrd","","kristel.byrd@hotmail.com","9967 Piper Street ","Hicksville","NY","11801"
826,"Shay","Stephenson","","shay.stephenson@aol.com","9569 4th Lane ","Smithtown","NY","11787"
827,"George","Pickett","","george.pickett@msn.com","691 Rocky River St. ","Sunnyside","NY","11104"
828,"Renato","Morton","","renato.morton@msn.com","8526 Sherwood Street ","Mount Vernon","NY","10550"
829,"Marcy","Rodriguez","","marcy.rodriguez@gmail.com","97 Trusel Drive ","Lockport","NY","14094"
830,"Edmund","Gaines","","edmund.gaines@gmail.com","8643 Gartner St. ","Copperas Cove","TX","76522"
831,"Lory","Berg","","lory.berg@aol.com","64 Vine Drive ","Oswego","NY","13126"
832,"Pamala","Fowler","","pamala.fowler@gmail.com","399 Leatherwood St. ","Ballston Spa","NY","12020"
833,"Leone","Emerson","","leone.emerson@msn.com","460 Smith Store Ave. ","Whitestone","NY","11357"
834,"Brain","Skinner","","brain.skinner@hotmail.com","8676 Ketch Harbour Ave. ","Euless","TX","76039"
835,"Roseanne","Maynard","","roseanne.maynard@yahoo.com","219 Old Paris Hill Dr. ","Euless","TX","76039"
836,"Corinna","Adams","","corinna.adams@msn.com","38 Trenton Court ","Rosedale","NY","11422"
837,"Kellye","Campbell","","kellye.campbell@gmail.com","75 Marsh St. ","Baldwinsville","NY","13027"
838,"Erna","Sloan","","erna.sloan@aol.com","9449 Fifth Avenue ","Howard Beach","NY","11414"
839,"Carolann","Russell","","carolann.russell@hotmail.com","9308 Selby Ave. ","Glen Cove","NY","11542"
840,"Gilbert","Calhoun","","gilbert.calhoun@msn.com","7339 Summer Drive ","East Elmhurst","NY","11369"
841,"Manie","Maxwell","","manie.maxwell@gmail.com","85 Brickell Ave. ","Ronkonkoma","NY","11779"
842,"Giselle","Robles","","giselle.robles@hotmail.com","9747 N. El Dorado Dr. ","San Angelo","TX","76901"
843,"Tessie","Farmer","","tessie.farmer@msn.com","870 Cottage Ave. ","Plattsburgh","NY","12901"
844,"Felica","Munoz","","felica.munoz@aol.com","24 West Rockwell Dr. ","South Ozone Park","NY","11420"
845,"Kathyrn","Bush","","kathyrn.bush@gmail.com","90 Devon St. ","Bronx","NY","10451"
846,"Sylvester","Chan","","sylvester.chan@hotmail.com","659 Arcadia Street ","Rocklin","CA","95677"
847,"Lizette","Ellison","","lizette.ellison@hotmail.com","865 Sunbeam Street ","Port Washington","NY","11050"
848,"Ernestina","Skinner","","ernestina.skinner@hotmail.com","52 Spring Drive ","Elmhurst","NY","11373"
849,"Phyllis","Hill","","phyllis.hill@yahoo.com","576 Devon Ave. ","Syosset","NY","11791"
850,"Stephanie","Browning","","stephanie.browning@yahoo.com","9156 Lantern St. ","Rowlett","TX","75088"
851,"Arlena","Buckner","","arlena.buckner@hotmail.com","629 Locust Ave. ","New Hyde Park","NY","11040"
852,"Lezlie","Thompson","","lezlie.thompson@yahoo.com","73 Vernon St. ","Freeport","NY","11520"
853,"Brittney","Rojas","","brittney.rojas@aol.com","2 E. Overlook Ave. ","Kingston","NY","12401"
854,"Phylis","Adkins","(212) 325-9145","phylis.adkins@msn.com","7781 James Ave. ","New York","NY","10002"
855,"Lean","Stark","","lean.stark@msn.com","215 Old Pumpkin Hill St. ","Upland","CA","91784"
856,"Lara","Guy","","lara.guy@aol.com","9809 E. Walnut Drive ","Ronkonkoma","NY","11779"
857,"Inga","Koch","","inga.koch@msn.com","8445 South New Court ","New Windsor","NY","12553"
858,"Klara","Kim","","klara.kim@gmail.com","9660 Sherman Lane ","Rome","NY","13440"
859,"Julianne","Shannon","","julianne.shannon@hotmail.com","28 Applegate Street ","Sugar Land","TX","77478"
860,"Loni","Mullen","","loni.mullen@msn.com","55 Thompson Avenue ","South Ozone Park","NY","11420"
861,"Olympia","Figueroa","","olympia.figueroa@hotmail.com","587 Surrey St. ","Hopewell Junction","NY","12533"
862,"Mellie","Puckett","","mellie.puckett@yahoo.com","64 Van Dyke St. ","Fresh Meadows","NY","11365"
863,"Shonta","Preston","","shonta.preston@msn.com","74 Division St. ","Utica","NY","13501"
864,"Lore","Sykes","(716) 382-5169","lore.sykes@aol.com","7050 Beach Drive ","Buffalo","NY","14215"
865,"Julia","Joyner","","julia.joyner@msn.com","2 Valley View Dr. ","Astoria","NY","11102"
866,"Lynwood","Jackson","","lynwood.jackson@aol.com","9449 Linda Street ","Longview","TX","75604"
867,"Rosalva","Hamilton","","rosalva.hamilton@aol.com","9883 Cedar Dr. ","Campbell","CA","95008"
868,"Domingo","Casey","(408) 761-9212","domingo.casey@msn.com","8665 Cypress Street ","San Jose","CA","95127"
869,"Rodrigo","Durham","","rodrigo.durham@aol.com","82 Old Church Road ","Richmond Hill","NY","11418"
870,"Dwain","Carlson","","dwain.carlson@gmail.com","951 North Trusel Ave. ","Smithtown","NY","11787"
871,"Erlinda","Humphrey","","erlinda.humphrey@hotmail.com","532 South Victoria St. ","New Windsor","NY","12553"
872,"Silas","Tate","(361) 219-2149","silas.tate@yahoo.com","9754 53rd Court ","Corpus Christi","TX","78418"
873,"Patience","Clayton","","patience.clayton@hotmail.com","68 Chestnut Dr. ","Niagara Falls","NY","14304"
874,"Mila","Good","","mila.good@yahoo.com","812 East Longbranch Ave. ","Plattsburgh","NY","12901"
875,"Tanesha","Sawyer","","tanesha.sawyer@aol.com","9B Kingston Lane ","Rosedale","NY","11422"
876,"Onita","Macdonald","","onita.macdonald@yahoo.com","94 Wood St. ","Glen Cove","NY","11542"
877,"Janine","Manning","","janine.manning@gmail.com","9118B Campfire St. ","Howard Beach","NY","11414"
878,"Melodie","Melton","","melodie.melton@yahoo.com","12 S. 8th Road ","Smithtown","NY","11787"
879,"Ethelyn","Ray","","ethelyn.ray@yahoo.com","80 South Sutor Lane ","Garden City","NY","11530"
880,"Phebe","Turner","","phebe.turner@aol.com","4 West York Street ","Sunnyside","NY","11104"
881,"Chloe","Patel","","chloe.patel@yahoo.com","407 Homewood Street ","Santa Monica","CA","90403"
882,"Hilda","Harvey","","hilda.harvey@gmail.com","9808 W. Cleveland Ave. ","Ballston Spa","NY","12020"
883,"Gilberte","Duke","(915) 903-7860","gilberte.duke@gmail.com","12 Birchwood Dr. ","El Paso","TX","79930"
884,"Willian","Hardin","","willian.hardin@msn.com","836 West Street ","Oswego","NY","13126"
885,"Janna","Hayden","","janna.hayden@msn.com","32 Hilldale Street ","Longview","TX","75604"
886,"Letisha","May","","letisha.may@yahoo.com","9965 Princeton Lane ","North Tonawanda","NY","14120"
887,"Graig","Cannon","","graig.cannon@gmail.com","36 Oklahoma Ave. ","Syosset","NY","11791"
888,"Coleen","Navarro","","coleen.navarro@aol.com","990 Broad Rd. ","Webster","NY","14580"
889,"Lucilla","Williams","","lucilla.williams@hotmail.com","42 Cedar Street ","San Carlos","CA","94070"
890,"Rosanne","George","","rosanne.george@yahoo.com","38 Pleasant St. ","Ossining","NY","10562"
891,"Ashlie","Parrish","","ashlie.parrish@hotmail.com","48 Mill Drive ","Monsey","NY","10952"
892,"Alissa","Craft","","alissa.craft@hotmail.com","249 Maple Street ","Ossining","NY","10562"
893,"Letty","Cobb","","letty.cobb@msn.com","8652 Wellington Street ","Depew","NY","14043"
894,"Nathaniel","Richard","","nathaniel.richard@gmail.com","3 Nicolls Lane ","New Windsor","NY","12553"
895,"Elaina","Key","","elaina.key@msn.com","1 Main St. ","Plainview","NY","11803"
896,"Stefani","Gamble","(845) 724-2996","stefani.gamble@aol.com","9119 W. Victoria St. ","New City","NY","10956"
897,"Bettyann","Acosta","(717) 746-6658","bettyann.acosta@gmail.com","7949 Chapel St. ","Lancaster","NY","14086"
898,"Crysta","Velez","(281) 529-3469","crysta.velez@yahoo.com","64 South Front Street ","Houston","TX","77016"
899,"Carisa","Carpenter","","carisa.carpenter@hotmail.com","551 Belmont Lane ","Victoria","TX","77904"
900,"Jule","Davenport","","jule.davenport@aol.com","19 River St. ","San Carlos","CA","94070"
901,"Lonna","Franks","","lonna.franks@yahoo.com","667 Brickyard Street ","Ontario","CA","91762"
902,"Elease","Dejesus","","elease.dejesus@gmail.com","7800 Magnolia Street ","Oswego","NY","13126"
903,"Maira","Long","","maira.long@msn.com","7587 Bear Hill Street ","Hicksville","NY","11801"
904,"Jana","Thomas","(408) 624-8137","jana.thomas@yahoo.com","283 E. Spring Dr. ","San Jose","CA","95127"
905,"Hae","Ramirez","","hae.ramirez@hotmail.com","9367 Lake Street ","Baldwinsville","NY","13027"
906,"Erik","Leblanc","","erik.leblanc@aol.com","7 East Nut Swamp Street ","Sugar Land","TX","77478"
907,"Daina","Sampson","","daina.sampson@msn.com","556 Wellington St. ","Longview","TX","75604"
908,"Delmar","Wise","","delmar.wise@yahoo.com","8355 Kingston Avenue ","Lockport","NY","14094"
909,"Alita","Salinas","","alita.salinas@hotmail.com","8550 Bear Hill Ave. ","Uniondale","NY","11553"
910,"Elenore","William","","elenore.william@msn.com","23 Rockland St. ","Mcallen","TX","78501"
911,"Nikita","Roy","","nikita.roy@aol.com","9703 N. Snake Hill St. ","Pittsford","NY","14534"
912,"Inocencia","Key","","inocencia.key@hotmail.com","36 Wild Rose Ave. ","Massapequa Park","NY","11762"
913,"Liliana","Kerr","","liliana.kerr@yahoo.com","3 Cherry Drive ","Desoto","TX","75115"
914,"Hortencia","O'neil","","hortencia.o'neil@hotmail.com","1 Gulf Rd. ","Rockville Centre","NY","11570"
915,"Beryl","Bennett","(916) 422-6956","beryl.bennett@aol.com","9563 Edgemont St. ","Sacramento","CA","95820"
916,"Alishia","Elliott","","alishia.elliott@aol.com","8905 Courtland Ave. ","Mount Vernon","NY","10550"
917,"Vernia","Madden","(248) 206-3697","vernia.madden@aol.com","5 Iroquois Street ","Troy","NY","12180"
918,"Kristel","Bullock","","kristel.bullock@yahoo.com","7292 Armstrong Drive ","Smithtown","NY","11787"
919,"Ruthanne","Hoover","","ruthanne.hoover@aol.com","835 Paris Hill Road ","Torrance","CA","90505"
920,"James","Robles","","james.robles@aol.com","9 Chapel Lane ","North Tonawanda","NY","14120"
921,"Evelin","Vargas","","evelin.vargas@msn.com","7049 Pin Oak Ave. ","Webster","NY","14580"
922,"Elvia","Cardenas","","elvia.cardenas@hotmail.com","8 Paris Hill St. ","Massapequa","NY","11758"
923,"Randee","Pitts","","randee.pitts@msn.com","7371B Essex Street ","Canyon Country","CA","91387"
924,"Lea","Irwin","","lea.irwin@gmail.com","845 Adams Lane ","New Windsor","NY","12553"
925,"Bryce","Monroe","","bryce.monroe@aol.com","52 Cooper Lane ","Kingston","NY","12401"
926,"Katina","Mcintosh","(661) 464-1523","katina.mcintosh@yahoo.com","263 Swanson Dr. ","Bakersfield","CA","93306"
927,"Guillermo","Hart","(212) 652-7198","guillermo.hart@hotmail.com","81 Indian Summer Drive ","New York","NY","10002"
928,"Joann","Barber","","joann.barber@gmail.com","8945 Courtland Street ","Santa Monica","CA","90403"
929,"Thurman","Ellis","","thurman.ellis@gmail.com","20 Augusta Road ","Pleasanton","CA","94566"
930,"Delana","Wagner","","delana.wagner@aol.com","8499 Mill Pond Road ","Clifton Park","NY","12065"
931,"Porter","Bass","","porter.bass@hotmail.com","370 North Alderwood Dr. ","San Angelo","TX","76901"
932,"Yvonne","Bean","","yvonne.bean@yahoo.com","20 W. Marsh Ave. ","Wappingers Falls","NY","12590"
933,"Lurline","Rivers","","lurline.rivers@msn.com","69 Pine Street ","Howard Beach","NY","11414"
934,"Ocie","Slater","","ocie.slater@msn.com","7799 W. Bohemia Dr. ","Hamburg","NY","14075"
935,"Genevie","Miles","","genevie.miles@aol.com","45 West Sulphur Springs Ave. ","Monroe","NY","10950"
936,"Sherilyn","Wilcox","","sherilyn.wilcox@gmail.com","905 North Buckingham Lane ","Ossining","NY","10562"
937,"Aida","Koch","","aida.koch@gmail.com","9778 3rd Drive ","West Hempstead","NY","11552"
938,"Emory","O'connor","(507) 606-2192","emory.o'connor@gmail.com","34 Foxrun Street ","Rochester","NY","14606"
939,"Maximina","Hutchinson","(361) 164-3098","maximina.hutchinson@hotmail.com","53 Stillwater Avenue ","Corpus Christi","TX","78418"
940,"Marina","Hinton","","marina.hinton@yahoo.com","7440 North Oxford St. ","Encino","CA","91316"
941,"Danyell","Dickerson","","danyell.dickerson@msn.com","8306 Fieldstone Dr. ","Central Islip","NY","11722"
942,"Davis","Long","(717) 653-1755","davis.long@msn.com","929 Elmwood Dr. ","Lancaster","NY","14086"
943,"Lynn","Mcmahon","","lynn.mcmahon@msn.com","9 Surrey St. ","Scarsdale","NY","10583"
944,"Tonja","Henderson","","tonja.henderson@aol.com","82 Alton St. ","Scarsdale","NY","10583"
945,"Krissy","Ochoa","","krissy.ochoa@msn.com","80 Queen Ave. ","Port Washington","NY","11050"
946,"Angella","Bridges","","angella.bridges@yahoo.com","8708 Sycamore St. ","Pittsford","NY","14534"
947,"Angele","Castro","","angele.castro@yahoo.com","15 Acacia Drive ","Palos Verdes Peninsula","CA","90274"
948,"Siobhan","Lang","","siobhan.lang@gmail.com","3 Monroe Lane ","Levittown","NY","11756"
949,"Venessa","Frost","","venessa.frost@msn.com","621 West School Rd. ","Scarsdale","NY","10583"
950,"Verna","Solis","(507) 115-1633","verna.solis@yahoo.com","7 Lincoln Lane ","Rochester","NY","14606"
951,"Steve","Bender","","steve.bender@gmail.com","908 N. Pennington Dr. ","Scarsdale","NY","10583"
952,"Aileen","Marquez","","aileen.marquez@msn.com","8899 Newbridge Street ","Torrance","CA","90505"
953,"Kattie","Stevenson","","kattie.stevenson@aol.com","52 Carson Street ","Helotes","TX","78023"
954,"Hassan","Nash","","hassan.nash@yahoo.com","8105 University Lane ","Hicksville","NY","11801"
955,"Delfina","Gilliam","","delfina.gilliam@hotmail.com","9463 Bayberry Rd. ","West Babylon","NY","11704"
956,"Venus","Hewitt","","venus.hewitt@msn.com","9835 Old Cemetery Lane ","Farmingdale","NY","11735"
957,"Stephen","Vega","(657) 288-3778","stephen.vega@msn.com","5 Briarwood St. ","Anaheim","CA","92806"
958,"Ciera","Koch","","ciera.koch@gmail.com","881 Lawrence Drive ","Euless","TX","76039"
959,"Christel","Barber","(916) 679-3547","christel.barber@hotmail.com","320 Briarwood Lane ","Sacramento","CA","95820"
960,"Arline","Lawson","(516) 792-3395","arline.lawson@gmail.com","48 Whitemarsh Lane ","Hempstead","NY","11550"
961,"Iva","Wilcox","","iva.wilcox@aol.com","452 South Mayflower Drive ","Kingston","NY","12401"
962,"Maple","Griffin","","maple.griffin@gmail.com","20 Glendale Drive ","Copperas Cove","TX","76522"
963,"Anisha","Lang","","anisha.lang@aol.com","265 Peachtree St. ","Rome","NY","13440"
964,"Brent","Calderon","(361) 981-8725","brent.calderon@aol.com","3 Thomas St. ","Corpus Christi","TX","78418"
965,"Margit","Osborn","","margit.osborn@yahoo.com","909 Gulf Drive ","Plainview","NY","11803"
966,"Novella","Patel","","novella.patel@gmail.com","500 Livingston Street ","Glen Cove","NY","11542"
967,"Laurette","Hebert","","laurette.hebert@msn.com","18 South Constitution Court ","Canandaigua","NY","14424"
968,"Jonna","Brown","","jonna.brown@aol.com","1 Spring Drive ","Mahopac","NY","10541"
969,"Jennell","Solis","(507) 421-7354","jennell.solis@hotmail.com","194 2nd Rd. ","Rochester","NY","14606"
970,"Ruth","Horton","","ruth.horton@gmail.com","488 Mulberry Ave. ","Hollis","NY","11423"
971,"Samual","Warner","(631) 151-4988","samual.warner@gmail.com","8735 Thatcher Dr. ","Brentwood","NY","11717"
972,"Damian","Mills","(562) 924-3079","damian.mills@yahoo.com","7747 Elm Dr. ","Long Beach","NY","11561"
973,"Margaretta","Clayton","","margaretta.clayton@yahoo.com","524 San Pablo Ave. ","Ridgecrest","CA","93555"
974,"Marcell","Barrett","","marcell.barrett@gmail.com","266 Elm Drive ","Astoria","NY","11102"
975,"Annis","Sanchez","(424) 352-6275","annis.sanchez@aol.com","4 Edgewater Road ","Los Angeles","CA","90008"
976,"Ayanna","Cherry","","ayanna.cherry@yahoo.com","8829 Galvin Rd. ","Smithtown","NY","11787"
977,"Barton","Cox","","barton.cox@yahoo.com","8220 Creekside Street ","Amityville","NY","11701"
978,"Diana","Reyes","","diana.reyes@msn.com","7415 Annadale St. ","Bronx","NY","10451"
979,"Ingeborg","Ellison","","ingeborg.ellison@yahoo.com","360 Trusel St. ","Ithaca","NY","14850"
980,"Carter","Booth","","carter.booth@msn.com","82 Beech Drive ","Port Chester","NY","10573"
981,"Christel","Cardenas","(562) 342-8083","christel.cardenas@aol.com","428 S. Swanson Drive ","Long Beach","NY","11561"
982,"Orval","Hunter","","orval.hunter@aol.com","35 Wagon Drive ","San Angelo","TX","76901"
983,"Marguerite","Berger","","marguerite.berger@aol.com","875 Arch Lane ","Fullerton","CA","92831"
984,"Ivette","Warren","","ivette.warren@gmail.com","8408 Thomas Street ","Franklin Square","NY","11010"
985,"Milagros","Weber","","milagros.weber@hotmail.com","7591 Glendale Ave. ","Harlingen","TX","78552"
986,"Marcel","Lindsay","","marcel.lindsay@hotmail.com","249 Peninsula St. ","Ossining","NY","10562"
987,"Louis","Powell","","louis.powell@aol.com","368 Sugar Rd. ","Staten Island","NY","10301"
988,"Vanda","Holmes","","vanda.holmes@aol.com","9835 Wild Rose Drive ","Syosset","NY","11791"
989,"Loreen","Byers","","loreen.byers@yahoo.com","83 S. Rockledge Circle ","South Ozone Park","NY","11420"
990,"Casimira","Chapman","","casimira.chapman@yahoo.com","67 Snake Hill St. ","Monroe","NY","10950"
991,"Brigida","Larson","","brigida.larson@hotmail.com","8789 Sycamore Lane ","Canyon Country","CA","91387"
992,"Chere","Alston","","chere.alston@gmail.com","16 Lower River Street ","Patchogue","NY","11772"
993,"Giovanna","Jefferson","","giovanna.jefferson@gmail.com","9394 Riverside St. ","Ridgecrest","CA","93555"
994,"Demarcus","Reese","","demarcus.reese@gmail.com","8087 Armstrong Dr. ","Yorktown Heights","NY","10598"
995,"Amina","Salazar","","amina.salazar@aol.com","944 Wellington Street ","Canandaigua","NY","14424"
996,"Serafina","Clemons","","serafina.clemons@gmail.com","851 Brown Ave. ","Shirley","NY","11967"
997,"Trinidad","Mcclain","","trinidad.mcclain@msn.com","98 Tunnel Drive ","Baldwin","NY","11510"
998,"Heather","Chaney","","heather.chaney@yahoo.com","4 Morris Dr. ","Jamestown","NY","14701"
999,"Latoya","Johns","","latoya.johns@hotmail.com","7914 W. Woodsman St. ","Ballston Spa","NY","12020"
1000,"Shiloh","Reeves","","shiloh.reeves@msn.com","818 Kirkland Lane ","West Babylon","NY","11704"
1001,"Lee","Roman","(631) 913-6967","lee.roman@gmail.com","4 Canal Ave. ","Brentwood","NY","11717"
1002,"Cami","Williamson","","cami.williamson@hotmail.com","9511A Windsor Drive ","Massapequa","NY","11758"
1003,"Sharell","Ross","","sharell.ross@msn.com","7830 Devonshire Ave. ","Vista","CA","92083"
1004,"Jerald","Blackwell","","jerald.blackwell@hotmail.com","8364 South Wakehurst Ave. ","East Elmhurst","NY","11369"
1005,"Ruthanne","Franco","","ruthanne.franco@yahoo.com","61 Applegate St. ","Astoria","NY","11102"
1006,"Marjory","Leonard","","marjory.leonard@msn.com","800 Greystone Lane ","Apple Valley","CA","92307"
1007,"Jimmy","Russell","","jimmy.russell@hotmail.com","33 Iroquois Ave. ","Howard Beach","NY","11414"
1008,"Berneice","Pollard","","berneice.pollard@hotmail.com","607 Bohemia Street ","Forney","TX","75126"
1009,"Deangelo","Cooley","","deangelo.cooley@aol.com","3 NE. Edgewood Rd. ","Rosedale","NY","11422"
1010,"Katia","Henry","","katia.henry@msn.com","69 E. Columbia Ave. ","Bethpage","NY","11714"
1011,"Sebrina","Gross","","sebrina.gross@yahoo.com","993 Glendale Drive ","Garland","TX","75043"
1012,"Josephine","Dale","","josephine.dale@aol.com","8214 West Drive ","Baldwinsville","NY","13027"
1013,"Alma","Peck","","alma.peck@aol.com","298 South Bay Meadows Drive ","Corona","NY","11368"
1014,"Ling","Newman","","ling.newman@msn.com","832 Spring Road ","South Richmond Hill","NY","11419"
1015,"Nichelle","Rosario","","nichelle.rosario@hotmail.com","709 Dunbar Ave. ","Garden City","NY","11530"
1016,"Shenna","Benton","(212) 578-2912","shenna.benton@msn.com","57 Shadow Brook Road ","New York","NY","10002"
1017,"Philip","Bryan","(510) 533-4262","philip.bryan@hotmail.com","914 Devonshire Court ","Oakland","CA","94603"
1018,"Carita","Salinas","","carita.salinas@yahoo.com","90 Griffin Street ","Maspeth","NY","11378"
1019,"Janie","Herrera","","janie.herrera@gmail.com","652 Westport Street ","Elmhurst","NY","11373"
1020,"Lorraine","Marks","","lorraine.marks@msn.com","160 North Pearl Street ","San Carlos","CA","94070"
1021,"Nicolas","Carlson","","nicolas.carlson@yahoo.com","7899 Spruce Street ","Saint Albans","NY","11412"
1022,"Hye","Mercer","","hye.mercer@gmail.com","9681 Redwood St. ","Mahopac","NY","10541"
1023,"Adena","Blake","","adena.blake@hotmail.com","684 Westport Drive ","Ballston Spa","NY","12020"
1024,"Coleman","Boyd","(915) 607-6336","coleman.boyd@yahoo.com","9740 Bay Meadows Drive ","El Paso","TX","79930"
1025,"Daphine","Willis","","daphine.willis@msn.com","152 Shady St. ","Farmingdale","NY","11735"
1026,"Jenine","Dawson","","jenine.dawson@msn.com","17 Park Street ","Endicott","NY","13760"
1027,"Shanita","Wiley","","shanita.wiley@yahoo.com","121 Bridge Lane ","Saint Albans","NY","11412"
1028,"Shanna","Bonner","","shanna.bonner@msn.com","386 Lafayette Road ","Canandaigua","NY","14424"
1029,"Ping","Quinn","","ping.quinn@gmail.com","9051 Hanover Dr. ","Rowlett","TX","75088"
1030,"Saran","Moses","","saran.moses@yahoo.com","94 Hall Dr. ","Brooklyn","NY","11201"
1031,"Tonja","Bean","","tonja.bean@aol.com","9 Middle River St. ","Fairport","NY","14450"
1032,"Vernon","Knowles","","vernon.knowles@yahoo.com","5 Olive Lane ","Huntington Station","NY","11746"
1033,"Jeannette","Skinner","","jeannette.skinner@yahoo.com","8886 High Point Drive ","Forest Hills","NY","11375"
1034,"Rico","Salas","","rico.salas@msn.com","8041 Walt Whitman St. ","Centereach","NY","11720"
1035,"Tangela","Hurley","","tangela.hurley@msn.com","49 North Cross St. ","Campbell","CA","95008"
1036,"Randee","Lester","","randee.lester@gmail.com","81 Bear Hill Street ","Centereach","NY","11720"
1037,"Ashanti","Hammond","","ashanti.hammond@msn.com","9202 W. Lyme Ave. ","Nanuet","NY","10954"
1038,"Garry","Juarez","","garry.juarez@hotmail.com","670 Nut Swamp Drive ","Forest Hills","NY","11375"
1039,"Bee","Baker","","bee.baker@aol.com","307 E. Magnolia St. ","Liverpool","NY","13090"
1040,"Shantae","Hammond","","shantae.hammond@hotmail.com","526 Harvard Drive ","Victoria","TX","77904"
1041,"Bettye","Espinoza","","bettye.espinoza@yahoo.com","76 Rockwell Street ","Oswego","NY","13126"
1042,"Larissa","Hays","","larissa.hays@aol.com","66 2nd Drive ","Elmont","NY","11003"
1043,"Diane","Jones","","diane.jones@gmail.com","859 Prince St. ","Fresh Meadows","NY","11365"
1044,"Zenia","Bruce","","zenia.bruce@aol.com","349 James Road ","Rosedale","NY","11422"
1045,"Pasquale","Hogan","","pasquale.hogan@aol.com","403 Bank St. ","Vista","CA","92083"
1046,"Dane","Mcdaniel","","dane.mcdaniel@hotmail.com","891 Court Ave. ","Canandaigua","NY","14424"
1047,"Jamaal","Baker","","jamaal.baker@hotmail.com","186 Big Rock Cove Ave. ","Elmhurst","NY","11373"
1048,"Ji","Burt","","ji.burt@hotmail.com","40 S. Roberts Street ","Apple Valley","CA","92307"
1049,"Marcelino","Mcbride","","marcelino.mcbride@hotmail.com","29 Oxford Ave. ","Clifton Park","NY","12065"
