trans_id,account_id,Date,Type,operation,amount,balance,Purpose,bank,account_partern_id
1238922,4240,2016-05-08,Credit,Electronic funds transfer,27666,74999.4,,Trinity Bank,17497700
220346,748,2016-05-08,Credit,Credit in cash ,5800,16238,,,
123334,415,2016-05-08,Credit,Credit in cash ,13110,42787.2,,,
1262490,4318,2016-05-08,Credit,Electronic funds transfer,46096,46296,,Hypotecni bank,20710844
434657,1477,2016-05-08,Credit,Electronic funds transfer,3151,13340.1,,Raiffeisen bank,92373114
2501881,8260,2016-05-08,Credit,Electronic funds transfer,37435,66902.7,,UniCredit Bank,92527162
294485,1006,2016-05-08,Credit,Electronic funds transfer,3737,25642.9,,Hypotecni bank,6088287
727565,2488,2016-05-08,Credit,Electronic funds transfer,3046,6503,,Kameron bank,94842952
1602736,5442,2016-05-08,Withdrawal,Remittance to Another Bank,2070,71074.8, ,UniCredit Bank,10828179
1580230,5372,2016-05-08,Credit,Credit in cash ,800,800,,,
1602664,5442,2016-05-08,Withdrawal,Remittance to Another Bank,8110,62964.8,Household ,Trinity Bank,14627766
2442703,8051,2016-05-08,Withdrawal,Withdrawal in cash,20400,43745,,,
374594,1276,2016-05-08,Credit,Credit in cash ,6774,36628.1,,,
374666,1276,2016-05-08,Withdrawal,Remittance to Another Bank,3839,32789.1,Household ,Czech export bank,19942432
2258775,7454,2016-05-08,Credit,Credit in cash ,4166,4666,,,
66003,220,2016-05-08,Credit,Electronic funds transfer,5271,5671,Old-age Pension,PPF Bank,9426391
522611,1784,2016-05-08,Credit,Credit in cash ,400,400,,,
766566,2618,2016-05-08,Credit,Electronic funds transfer,6559,13718,Old-age Pension,Moneta Money Bank,36180985
612716,2087,2016-05-08,Credit,Credit in cash ,1300,26912.8,,,
882366,3007,2016-05-08,Credit,Credit in cash ,22452,63780.6,,,
1082385,3697,2016-05-08,Credit,Credit in cash ,13067,13967,,,
275680,944,2016-05-08,Credit,Credit in cash ,16927,46175.6,,,
307234,1048,2016-05-08,Credit,Electronic funds transfer,5993,7093,Old-age Pension,Max bank,69381344
1048373,3586,2016-05-08,Credit,Credit in cash ,12951,32015.2,,,
622124,2122,2016-05-08,Withdrawal,Withdrawal in cash,11700,39707.5,,,
850028,2895,2016-05-08,Withdrawal,Withdrawal in cash,5100,32157.6,,,
419282,1422,2016-05-08,Credit,Electronic funds transfer,5842,6242,Old-age Pension,Raiffeisen bank,60820615
251238,862,2016-05-08,Credit,Electronic funds transfer,44333,106945.4,,Air Bank ,2834439
201782,686,2016-05-08,Credit,Credit in cash ,10533,29203.2,,,
1021466,3487,2016-05-08,Withdrawal,Withdrawal in cash,14200,39196.2,,,
3402669,11295,2016-05-08,Credit,Credit in cash ,18347,57178,,,
929613,3168,2016-05-08,Credit,Electronic funds transfer,6303,19909,Old-age Pension,Kameron bank,54928976
489455,1671,2016-05-08,Credit,Electronic funds transfer,6567,7667,Old-age Pension,Air Bank ,99452262
655277,2241,2016-05-07,Credit,Credit in cash ,11584,39319.8,,,
695343,2378,2016-05-07,Withdrawal,Remittance to Another Bank,9612,78423,Household ,Trinity Bank,1222903
2349812,7753,2016-05-07,Withdrawal,Withdrawal in cash,2600,62649.9,,,0
35602,115,2016-05-07,Credit,Credit in cash ,7665,23458.5,,,
42525,142,2016-05-07,Credit,Electronic funds transfer,4555,14565,Old-age Pension,Fio bank ,39513594
1108946,3787,2016-05-07,Credit,Credit in cash ,20950,53396.3,,,
1176390,4034,2016-05-07,Credit,Credit in cash ,5080,32114.4,,,
270625,928,2016-05-07,Credit,Credit in cash ,6842,7942,,,
649670,2220,2016-05-07,Credit,Electronic funds transfer,6153,19559,Old-age Pension,UniCredit Bank,42469984
144850,485,2016-05-07,Withdrawal,Remittance to Another Bank,3572,46277.4,Insurance Payment,Kameron bank,20747721
129507,435,2016-05-07,Credit,Electronic funds transfer,5039,20556,Old-age Pension,UniCredit Bank,22131634
138717,465,2016-05-07,Credit,Electronic funds transfer,12785,44966.9,,Max bank,71654224
973057,3316,2016-05-07,Credit,Credit in cash ,15332,16132,,,
604134,2056,2016-05-07,Credit,Credit in cash ,7600,15324.3,,,
347548,1179,2016-05-07,Credit,Electronic funds transfer,4212,17548,Old-age Pension,Hypotecni bank,72322171
352941,1200,2016-05-07,Credit,Credit in cash ,300,300,,,
1150612,3935,2016-05-07,Withdrawal,Withdrawal in cash,8700,36550.1,,,
826817,2817,2016-05-07,Credit,Credit in cash ,13672,27589.6,,,
827045,2817,2016-05-07,Withdrawal,Withdrawal in cash,200,27389.6,,,
148422,496,2016-05-07,Credit,Credit in cash ,5404,26687.7,,,
118144,396,2016-05-07,Withdrawal,Withdrawal in cash,10700,38020.6,,,
541686,1843,2016-05-07,Credit,Electronic funds transfer,17632,54894.7,,Fio bank ,76294219
542220,1844,2016-05-07,Credit,Electronic funds transfer,3242,16769.3,,Bank Creditas,42988401
1657306,5622,2016-05-07,Withdrawal,Remittance to Another Bank,6327,68504.8,Household ,Bank Creditas,24175644
1157928,3965,2016-05-07,Credit,Electronic funds transfer,14097,14697,,Czech export bank,66315013
790139,2694,2016-05-07,Withdrawal,Withdrawal in cash,9400,32167.7,,,
1271885,4350,2016-05-07,Credit,Credit in cash ,17565,40291.9,,,
330523,1126,2016-05-07,Credit,Credit in cash ,3700,20716.6,,,
682551,2330,2016-05-07,Credit,Electronic funds transfer,3395,13780,,Bank Creditas,18759459
1068645,3651,2016-05-07,Credit,Electronic funds transfer,5081,16043,Old-age Pension,Hypotecni bank,38447165
989868,3374,2016-05-07,Withdrawal,Withdrawal in cash,8000,89944.1, ,,0
557860,1898,2016-05-07,Credit,Electronic funds transfer,10266,28569.5,,UniCredit Bank,49335420
1028985,3514,2016-05-07,Credit,Electronic funds transfer,3399,14242.4,,Moneta Money Bank,67514222
1028007,3510,2016-05-07,Credit,Credit in cash ,1700,27368.8,,,
375035,1276,2016-05-07,Withdrawal,Withdrawal in cash,3100,29854.1,,,
164573,551,2016-05-07,Credit,Credit in cash ,800,800,,,
1092162,3734,2016-05-07,Credit,Credit in cash ,2800,22462.8,,,
71669,239,2016-05-07,Credit,Credit in cash ,18099,52100.3,,,
71676,239,2016-05-07,Credit,Credit in cash ,20699,72799.3,,,
579378,1972,2016-05-07,Credit,Electronic funds transfer,5298,26980.4,Old-age Pension,Max bank,14132887
676810,2313,2016-05-07,Credit,Electronic funds transfer,11580,12580,,J&T Bank ,38014137
469896,1601,2016-05-07,Credit,Electronic funds transfer,4042,12626,Old-age Pension,J&T Bank ,45886778
699591,2393,2016-05-07,Withdrawal,Withdrawal in cash,8100,32257.6,,,
1897321,6425,2016-05-07,Credit,Credit in cash ,12368,32344.3,,,
3122929,10364,2016-05-07,Credit,Credit in cash ,14493,48442.4,,,
446909,1518,2016-05-07,Credit,Credit in cash ,17288,17488,,,
455168,1545,2016-05-07,Credit,Credit in cash ,4300,18500,,,
275977,944,2016-05-07,Withdrawal,Withdrawal in cash,8900,29248.6,,,
233109,793,2016-05-07,Withdrawal,Remittance to Another Bank,204,17668.7,,Czech export bank,25394970
1450329,4937,2016-05-07,Withdrawal,Withdrawal in cash,12297,27047.9,,,
326331,1115,2016-05-07,Credit,Electronic funds transfer,3440,7180,,J&T Bank ,66125869
292058,1000,2016-05-07,Credit,Electronic funds transfer,31348,79731.1,,Bank Creditas,87163465
737263,2519,2016-05-07,Credit,Electronic funds transfer,5544,22676,Old-age Pension,Moneta Money Bank,5454445
2775584,9188,2016-05-07,Credit,Electronic funds transfer,12710,40513.2,,Moneta Money Bank,78292494
893650,3047,2016-05-07,Credit,Electronic funds transfer,3474,11022,,Raiffeisen bank,47210419
462816,1575,2016-05-07,Credit,Electronic funds transfer,5448,17244,Old-age Pension,PPF Bank,85748850
83235,279,2016-05-07,Credit,Electronic funds transfer,3007,3407,,Air Bank ,59425073
710439,2429,2016-05-07,Withdrawal,Withdrawal in cash,13000,33013.7,,,
519756,1775,2016-05-07,Credit,Electronic funds transfer,6932,21696,Old-age Pension,Hypotecni bank,16577571
733699,2508,2016-05-06,Credit,Electronic funds transfer,4271,9242,Old-age Pension,J&T Bank ,12963879
730406,2497,2016-05-06,Credit,Credit in cash ,5956,21847.2,,,
655857,2242,2016-05-06,Credit,Electronic funds transfer,43493,96365.6,,J&T Bank ,7862908
25025,83,2016-05-06,Credit,Credit in cash ,9226,9726,,,
1109450,3788,2016-05-06,Credit,Credit in cash ,40359,43464.9,,,
1166749,3999,2016-05-06,Credit,Credit in cash ,400,400,,,
336636,1144,2016-05-06,Credit,Electronic funds transfer,3375,13700,,Moneta Money Bank,1589578
333301,1134,2016-05-06,Credit,Credit in cash ,11970,39874.9,,,
144778,485,2016-05-06,Withdrawal,Remittance to Another Bank,1591,49849.4, ,Hypotecni bank,56978738
144561,485,2016-05-06,Credit,Credit in cash ,29500,51440.4,,,
137468,461,2016-05-06,Credit,Electronic funds transfer,6388,19764,Old-age Pension,Air Bank ,91520028
973052,3316,2016-05-06,Credit,Credit in cash ,800,800,,,
1391770,4743,2016-05-06,Credit,Credit in cash ,15710,16110,,,
1149996,3935,2016-05-06,Credit,Electronic funds transfer,21736,45250.1,,Raiffeisen bank,32445126
3331515,11065,2016-05-06,Credit,Credit in cash ,11855,30844.2,,,
125502,423,2016-05-06,Credit,Electronic funds transfer,2913,6326,,Czech export bank,1514268
220049,748,2016-05-06,Credit,Credit in cash ,9738,10438,,,
117092,395,2016-05-06,Credit,Credit in cash ,22054,42965.9,,,
119440,401,2016-05-06,Credit,Credit in cash ,12817,46616.7,,,
122542,411,2016-05-06,Withdrawal,Withdrawal in cash,16800,35960.7,,,
637818,2177,2016-05-06,Withdrawal,Remittance to Another Bank,3168,23342.5,Household ,Fio bank ,5411524
1657163,5622,2016-05-06,Credit,Credit in cash ,43480,105131.8,,,
1657648,5622,2016-05-06,Withdrawal,Withdrawal in cash,30300,74831.8,,,
434251,1476,2016-05-06,Credit,Electronic funds transfer,6411,6611,Old-age Pension,Moneta Money Bank,63237541
828859,2823,2016-05-06,Credit,Electronic funds transfer,3316,3616,,J&T Bank ,57925736
260046,890,2016-05-06,Withdrawal,Withdrawal in cash,3000,29961.9,,,
566016,1926,2016-05-06,Withdrawal,Withdrawal in cash,4700,26317.6,,,
598253,2037,2016-05-06,Credit,Credit in cash ,900,900,,,
3039484,10079,2016-05-06,Credit,Credit in cash ,1100,1100,,,
2256140,7445,2016-05-06,Credit,Credit in cash ,34334,74773.7,,,
58949,197,2016-05-06,Credit,Credit in cash ,21718,55673.7,,,
57438,192,2016-05-06,Credit,Electronic funds transfer,5859,23736,Old-age Pension,Moneta Money Bank,15384018
883008,3008,2016-05-06,Credit,Electronic funds transfer,6934,21002,Old-age Pension,Fio bank ,33148783
527448,1801,2016-05-06,Credit,Credit in cash ,35707,106447.2,,,
275311,943,2016-05-06,Credit,Electronic funds transfer,3217,13715.2,,Czech export bank,70103525
1163525,3983,2016-05-06,Credit,Credit in cash ,14626,48545.2,,,
364548,1239,2016-05-06,Credit,Electronic funds transfer,6668,7568,Old-age Pension,Moneta Money Bank,71884184
286077,982,2016-05-06,Credit,Credit in cash ,4550,27876.2,,,
285077,979,2016-05-06,Credit,Credit in cash ,17914,51489.6,,,
286585,982,2016-05-06,Withdrawal,Withdrawal in cash,1100,26776.2,,,
1132667,3871,2016-05-06,Credit,Electronic funds transfer,4356,17724,Old-age Pension,Moneta Money Bank,31564527
840176,2861,2016-05-06,Credit,Electronic funds transfer,5915,18045,Old-age Pension,Bank Creditas,10531437
1578993,5369,2016-05-06,Credit,Credit in cash ,5643,28111.4,,,
506455,1730,2016-05-06,Credit,Electronic funds transfer,6689,27318.8,Old-age Pension,Bank Creditas,43294817
588187,2002,2016-05-06,Credit,Electronic funds transfer,6060,6460,Old-age Pension,Raiffeisen bank,9670401
192923,655,2016-05-06,Credit,Credit in cash ,23625,47576.6,,,
2524761,8330,2016-05-06,Credit,Credit in cash ,21118,43257.5,,,
105738,361,2016-05-06,Credit,Credit in cash ,23638,59336.1,,,
185063,627,2016-05-06,Withdrawal,Withdrawal in cash,17700,40293.8,,,
732246,2503,2016-05-05,Credit,Credit in cash ,9574,32831.3,,,
50047,168,2016-05-05,Credit,Electronic funds transfer,3020,3520,,Moneta Money Bank,86771827
32220,104,2016-05-05,Credit,Electronic funds transfer,3063,3563,,Air Bank ,13231766
37888,123,2016-05-05,Credit,Electronic funds transfer,4843,9886,Old-age Pension,Kameron bank,58944725
303135,1032,2016-05-05,Credit,Electronic funds transfer,49765,50165,,Moneta Money Bank,43027007
3211320,10656,2016-05-05,Credit,Credit in cash ,200,200,,,
339397,1152,2016-05-05,Credit,Electronic funds transfer,3279,4079,,Bank Creditas,11872947
139103,465,2016-05-05,Withdrawal,Withdrawal in cash,7900,32181.9,,,
976273,3327,2016-05-05,Credit,Credit in cash ,10921,12021,,,
537880,1830,2016-05-05,Credit,Credit in cash ,11538,39882.6,,,
1391752,4743,2016-05-05,Credit,Credit in cash ,400,400,,,
534831,1822,2016-05-05,Credit,Credit in cash ,900,900,,,
783295,2670,2016-05-05,Credit,Credit in cash ,24381,68305.2,,,
1144443,3915,2016-05-05,Credit,Credit in cash ,23131,46446.6,,,
117641,396,2016-05-05,Credit,Credit in cash ,23268,48720.6,,,
637746,2177,2016-05-05,Credit,Electronic funds transfer,5123,26510.5,Old-age Pension,Air Bank ,62457513
400900,1366,2016-05-05,Credit,Credit in cash ,7626,32055.1,,,
1157044,3960,2016-05-05,Credit,Electronic funds transfer,4807,14921,Old-age Pension,Czech export bank,33740347
330239,1126,2016-05-05,Credit,Credit in cash ,4187,17016.6,,,
330664,1127,2016-05-05,Credit,Credit in cash ,23330,66190.8,,,
685668,2342,2016-05-05,Credit,Electronic funds transfer,3247,10141,,Trinity Bank,42284852
259085,887,2016-05-05,Credit,Electronic funds transfer,4514,4514,Old-age Pension,Kameron bank,52114474
257156,882,2016-05-05,Withdrawal,Withdrawal in cash,4800,24408.9,,,
259080,887,2016-05-05,Credit,Credit in cash ,600,5114,,,
2442348,8051,2016-05-05,Credit,Electronic funds transfer,26040,64145,,Raiffeisen bank,35675579
560903,1909,2016-05-05,Credit,Electronic funds transfer,3191,13564,,Kameron bank,24230474
3047490,10105,2016-05-05,Credit,Credit in cash ,39004,39604,,,
2135188,7231,2016-05-05,Credit,Credit in cash ,13554,69357,,,
73514,244,2016-05-05,Credit,Electronic funds transfer,3972,26545.2,,PPF Bank,12078875
110539,374,2016-05-05,Credit,Electronic funds transfer,23041,65924.5,,Hypotecni bank,4004806
521475,1780,2016-05-05,Credit,Credit in cash ,24999,50791.5,,,
498394,1699,2016-05-05,Credit,Electronic funds transfer,5224,21696,Old-age Pension,J&T Bank ,94008880
700138,2396,2016-05-05,Credit,Electronic funds transfer,4203,13109,Old-age Pension,Czech export bank,27204734
941436,3213,2016-05-05,Credit,Electronic funds transfer,3068,3468,,Trinity Bank,66762119
18396,62,2016-05-05,Credit,Electronic funds transfer,5079,11258,Old-age Pension,Max bank,87209295
527748,1801,2016-05-05,Withdrawal,Remittance to Another Bank,956,70740.2,Insurance Payment,Kameron bank,73968469
529777,1806,2016-05-05,Credit,Electronic funds transfer,5029,20516,Old-age Pension,Max bank,39912659
307229,1048,2016-05-05,Credit,Credit in cash ,1100,1100,,,
224347,764,2016-05-05,Credit,Electronic funds transfer,6238,26052,Old-age Pension,Max bank,30560720
232965,793,2016-05-05,Credit,Electronic funds transfer,3401,17872.7,,PPF Bank,6149286
1163706,3983,2016-05-05,Withdrawal,Withdrawal in cash,10000,33919.2,,,
2798254,9265,2016-05-05,Withdrawal,Withdrawal in cash,3700,30850.1,,,
363544,1236,2016-05-05,Credit,Credit in cash ,1000,1000,,,
844571,2876,2016-05-05,Credit,Credit in cash ,17385,17585,,,
590839,2011,2016-05-05,Credit,Electronic funds transfer,3016,6932,,UniCredit Bank,35820675
851330,2902,2016-05-05,Credit,Credit in cash ,20213,60216.1,,,
192369,652,2016-05-05,Withdrawal,Withdrawal in cash,10300,36606.3,,,
3393743,11265,2016-05-05,Credit,Credit in cash ,7618,35920.5,,,
101391,346,2016-05-05,Credit,Credit in cash ,19935,58981.2,,,
88820,299,2016-05-05,Withdrawal,Withdrawal in cash,3700,30825.1,,,
710071,2429,2016-05-05,Credit,Credit in cash ,14609,46013.7,,,
711475,2433,2016-05-05,Credit,Electronic funds transfer,4718,14654,Old-age Pension,Czech export bank,98568486
489450,1671,2016-05-05,Credit,Credit in cash ,1100,1100,,,
732497,2503,2016-05-04,Credit,Credit in cash ,100,23257.3,,,
2349969,7753,2016-05-04,Withdrawal,Withdrawal in cash,7500,65249.9,,,
1779023,6034,2016-05-04,Credit,Credit in cash ,47148,98388.1,,,
332729,1132,2016-05-04,Withdrawal,Withdrawal in cash,40000,63567.6,,,
649089,2219,2016-05-04,Credit,Credit in cash ,45488,58288,,,
145130,485,2016-05-04,Credit,Credit in cash ,500,21940.4,,,
1243441,4254,2016-05-04,Credit,Credit in cash ,500,500,,,
1157923,3965,2016-05-04,Credit,Credit in cash ,600,600,,,
1272103,4350,2016-05-04,Credit,Credit in cash ,4100,22726.9,,,
690118,2357,2016-05-04,Withdrawal,Withdrawal in cash,1500,25145.9,,,
1313411,4484,2016-05-04,Withdrawal,Withdrawal in cash,12800,33808.9,,,
1610874,5472,2016-05-04,Credit,Credit in cash ,700,700,,,
1602592,5442,2016-05-04,Withdrawal,Withdrawal in cash,8900,73144.8,,,0
860301,2932,2016-05-04,Credit,Credit in cash ,500,500,,,
1935822,6555,2016-05-04,Withdrawal,Withdrawal in cash,16700,37073.5,,,
846312,2881,2016-05-04,Withdrawal,Withdrawal in cash,6000,27471.3,,,
202223,686,2016-05-04,Credit,Credit in cash ,7000,18670.2,,,
106684,362,2016-05-04,Credit,Credit in cash ,6300,16766.7,,,
1730743,5868,2016-05-03,Withdrawal,Withdrawal in cash,900,31927.5,,,
453141,1539,2016-05-03,Withdrawal,Withdrawal in cash,21000,44606.1,,,
3302588,10973,2016-05-03,Credit,Credit in cash ,25724,35034.6,,,
754532,2574,2016-05-03,Withdrawal,Withdrawal in cash,10200,30764.2,,,
1271141,4347,2016-05-03,Credit,Credit in cash ,16312,29020.8,,,
763862,2609,2016-05-03,Credit,Credit in cash ,1000,1000,,,
726269,2484,2016-05-03,Withdrawal,Withdrawal in cash,12500,37342,,,
497556,1695,2016-05-03,Credit,Credit in cash ,900,26321.2,,,
529627,1805,2016-05-03,Credit,Credit in cash ,300,19600,,,
882875,3007,2016-05-03,Withdrawal,Withdrawal in cash,15900,41328.6,,,
1162682,3980,2016-05-03,Credit,Credit in cash ,6700,16083.6,,,
405097,1378,2016-05-03,Withdrawal,Withdrawal in cash,13300,37472.2,,,
505753,1726,2016-05-03,Withdrawal,Withdrawal in cash,10800,37787.1,,,
251561,862,2016-05-03,Withdrawal,Withdrawal in cash,32800,62612.4,,,
712155,2434,2016-05-03,Withdrawal,Withdrawal in cash,700,27150.5,,,
695264,2378,2016-05-02,Credit,Credit in cash ,42538,88035,,,
502621,1713,2016-05-02,Credit,Credit in cash ,6000,19133.2,,,
773639,2641,2016-05-02,Credit,Credit in cash ,700,700,,,
1144734,3915,2016-05-02,Withdrawal,Withdrawal in cash,200,23315.6,,,
123627,415,2016-05-02,Withdrawal,Withdrawal in cash,1900,29677.2,,,
2931460,9707,2016-05-02,Credit,Credit in cash ,8621,35995,,,
1263406,4321,2016-05-02,Credit,Credit in cash ,10369,11369,,,
315804,1077,2016-05-02,Credit,Credit in cash ,3000,19945.5,,,
810152,2762,2016-05-02,Credit,Credit in cash ,45630,141386,,,
810132,2762,2016-05-02,Credit,Credit in cash ,31307,95755.9,,,
1596369,5423,2016-05-02,Credit,Credit in cash ,300,300,,,
1208831,4134,2016-05-02,Withdrawal,Withdrawal in cash,20000,43174.4,,,
810663,2762,2016-05-02,Withdrawal,Withdrawal in cash,58800,82586,,,
1028841,3513,2016-05-02,Withdrawal,Withdrawal in cash,10400,29833.4,,,
521768,1780,2016-05-02,Withdrawal,Withdrawal in cash,200,25792.5,,,
771487,2632,2016-05-02,Withdrawal,Withdrawal in cash,13500,34285.7,,,
2579536,8519,2016-05-02,Withdrawal,Withdrawal in cash,6000,32643.6,,,
695565,2378,2016-05-01,Withdrawal,Withdrawal in cash,22700,45497,,,
650203,2222,2016-05-01,Credit,Credit in cash ,200,200,,,
1074958,3674,2016-05-01,Credit,Credit in cash ,24008,43288.7,,,
969061,3302,2016-05-01,Credit,Credit in cash ,5400,22782.1,,,
2931463,9707,2016-05-01,Credit,Credit in cash ,26874,27374,,,
994369,3391,2016-05-01,Credit,Credit in cash ,3900,21225.6,,,
558136,1898,2016-05-01,Credit,Credit in cash ,7000,18303.5,,,
172108,576,2016-05-01,Withdrawal,Withdrawal in cash,2800,23036.9,,,
207645,704,2016-05-01,Withdrawal,Withdrawal in cash,12600,39917.6,,,
987363,3367,2016-05-01,Credit,Credit in cash ,2300,25766.5,,,
622019,2122,2016-05-01,Withdrawal,Withdrawal in cash,6300,51407.5,,,
1562670,5313,2016-05-01,Credit,Credit in cash ,5366,6166,,,
1117694,3818,2016-05-01,Withdrawal,Withdrawal in cash,13500,40201,,,
3564256,1019,2016-04-30,Credit,Interest Credit,156,42345.2,Interest Credited,,
3563620,1000,2016-04-30,Credit,Interest Credit,182,48383.1,Interest Credited,,
3563842,1006,2016-04-30,Credit,Interest Credit,85,21905.9,Interest Credited,,
3562940,982,2016-04-30,Credit,Interest Credit,92,23326.2,Interest Credited,,
3565279,1054,2016-04-30,Credit,Interest Credit,86,26311.1,Interest Credited,,
3562800,979,2016-04-30,Credit,Interest Credit,110,33575.6,Interest Credited,,
3563772,1005,2016-04-30,Credit,Interest Credit,138,45331.4,Interest Credited,,
3565092,1050,2016-04-30,Credit,Interest Credit,118,39972.8,Interest Credited,,
695492,2378,2016-04-30,Withdrawal,Withdrawal in cash,15,68197,Payment on Statement,,
3593103,1898,2016-04-30,Credit,Interest Credit,38,11303.5,Interest Credited,,
3591352,1843,2016-04-30,Credit,Interest Credit,133,49462.7,Interest Credited,,
3590886,1830,2016-04-30,Credit,Interest Credit,109,28344.6,Interest Credited,,
3591424,1844,2016-04-30,Credit,Interest Credit,16,13527.3,Interest Credited,,
3590816,1829,2016-04-30,Credit,Interest Credit,67,24630.6,Interest Credited,,
3618820,2670,2016-04-30,Credit,Interest Credit,163,43924.2,Interest Credited,,
3617493,2632,2016-04-30,Credit,Interest Credit,192,47785.7,Interest Credited,,
3618640,2666,2016-04-30,Credit,Interest Credit,15,6426,Interest Credited,,
3618043,2647,2016-04-30,Credit,Interest Credit,140,37112.6,Interest Credited,,
3619545,2694,2016-04-30,Credit,Interest Credit,144,41567.7,Interest Credited,,
3619032,2676,2016-04-30,Credit,Interest Credit,131,36233.9,Interest Credited,,
3618209,2651,2016-04-30,Credit,Interest Credit,45,29474,Interest Credited,,
3680255,7123,2016-04-30,Credit,Interest Credit,33,26232.8,Interest Credited,,
3677025,6555,2016-04-30,Credit,Interest Credit,228,53773.5,Interest Credited,,
3676269,6425,2016-04-30,Credit,Interest Credit,8,19976.3,Interest Credited,,
3677724,6701,2016-04-30,Credit,Interest Credit,152,56594.8,Interest Credited,,
3673342,5891,2016-04-30,Credit,Interest Credit,180,50114,Interest Credited,,
2350010,7753,2016-04-30,Withdrawal,Withdrawal in cash,15,72749.9,Payment on Statement,,
3438260,562,2016-04-30,Credit,Interest Credit,69,21783.5,Interest Credited,,
3580977,1536,2016-04-30,Credit,Interest Credit,173,45956.1,Interest Credited,,
3579546,1493,2016-04-30,Credit,Interest Credit,22,20314.4,Interest Credited,,
3578974,1477,2016-04-30,Credit,Interest Credit,13,10189.1,Interest Credited,,
3580906,1535,2016-04-30,Credit,Interest Credit,20,11855.7,Interest Credited,,
3558615,862,2016-04-30,Credit,Interest Credit,380,95412.4,Interest Credited,,
3559700,890,2016-04-30,Credit,Interest Credit,129,32961.9,Interest Credited,,
3558480,860,2016-04-30,Credit,Interest Credit,30,16514.8,Interest Credited,,
3561758,944,2016-04-30,Credit,Interest Credit,138,38148.6,Interest Credited,,
3559278,882,2016-04-30,Credit,Interest Credit,100,29208.9,Interest Credited,,
3561688,943,2016-04-30,Credit,Interest Credit,17,10498.2,Interest Credited,,
3560980,925,2016-04-30,Credit,Interest Credit,108,34929.8,Interest Credited,,
3558801,866,2016-04-30,Credit,Interest Credit,182,43764.4,Interest Credited,,
3452815,5868,2016-04-30,Credit,Interest Credit,168,32827.5,Interest Credited,,
3456442,9203,2016-04-30,Credit,Interest Credit,36,29319.3,Interest Credited,,
3452209,5483,2016-04-30,Credit,Interest Credit,12,21213.8,Interest Credited,,
3453041,6034,2016-04-30,Credit,Interest Credit,253,51240.1,Interest Credited,,
3454013,6897,2016-04-30,Credit,Interest Credit,20,28382.7,Interest Credited,,
3453602,6473,2016-04-30,Credit,Interest Credit,225,74485.3,Interest Credited,,
3454544,7445,2016-04-30,Credit,Interest Credit,60,40385.7,Interest Credited,,
3454413,7231,2016-04-30,Credit,Interest Credit,243,55803,Interest Credited,,
3452672,5740,2016-04-30,Credit,Interest Credit,42,43314.1,Interest Credited,,
3520590,10364,2016-04-30,Credit,Interest Credit,131,33949.4,Interest Credited,,
3509924,9307,2016-04-30,Credit,Interest Credit,33,50053.2,Interest Credited,,
3513204,9640,2016-04-30,Credit,Interest Credit,132,39992.3,Interest Credited,,
3575627,1378,2016-04-30,Credit,Interest Credit,169,50772.2,Interest Credited,,
3576351,1402,2016-04-30,Credit,Interest Credit,13,16119.4,Interest Credited,,
3574570,1338,2016-04-30,Credit,Interest Credit,225,64795.7,Interest Credited,,
3575193,1366,2016-04-30,Credit,Interest Credit,66,24429.1,Interest Credited,,
3574322,1332,2016-04-30,Credit,Interest Credit,21,21355.7,Interest Credited,,
3576189,1397,2016-04-30,Credit,Interest Credit,32,22709.5,Interest Credited,,
1190947,4078,2016-04-30,Withdrawal,Withdrawal in cash,20800,40805.8,,,
145059,485,2016-04-30,Withdrawal,Withdrawal in cash,100,21440.4,Payment on Statement,,
3442231,1372,2016-04-30,Credit,Interest Credit,31,14830.8,Interest Credited,,
3440465,1065,2016-04-30,Credit,Interest Credit,10,14910.3,Interest Credited,,
3440562,1077,2016-04-30,Credit,Interest Credit,40,16945.5,Interest Credited,,
3443443,1713,2016-04-30,Credit,Interest Credit,30,13133.2,Interest Credited,,
3441055,1157,2016-04-30,Credit,Interest Credit,12,17500.1,Interest Credited,,
3655393,3781,2016-04-30,Credit,Interest Credit,21,25654.4,Interest Credited,,
3655555,3785,2016-04-30,Credit,Interest Credit,28,25570.4,Interest Credited,,
3655625,3787,2016-04-30,Credit,Interest Credit,112,32446.3,Interest Credited,,
3654669,3760,2016-04-30,Credit,Interest Credit,274,46394.1,Interest Credited,,
3659417,3909,2016-04-30,Credit,Interest Credit,166,43450.9,Interest Credited,,
3657068,3834,2016-04-30,Credit,Interest Credit,129,34888.4,Interest Credited,,
3659636,3915,2016-04-30,Credit,Interest Credit,85,23515.6,Interest Credited,,
3659901,3923,2016-04-30,Credit,Interest Credit,7,24177.7,Interest Credited,,
3656582,3818,2016-04-30,Credit,Interest Credit,220,53701,Interest Credited,,
3660259,3935,2016-04-30,Credit,Interest Credit,78,23514.1,Interest Credited,,
3657137,3835,2016-04-30,Credit,Interest Credit,46,20879.3,Interest Credited,,
3460039,299,2016-04-30,Credit,Interest Credit,43,34525.1,Interest Credited,,
3458836,11295,2016-04-30,Credit,Interest Credit,139,38782.8,Interest Credited,,
3461000,2056,2016-04-30,Credit,Interest Credit,4,7724.3,Interest Credited,,
3456847,9635,2016-04-30,Credit,Interest Credit,20,18363.8,Interest Credited,,
3459529,128,2016-04-30,Credit,Interest Credit,58,17076.3,Interest Credited,,
