order_id,account_id,Bank_to,account_to,amount
34858,3702,Bank Creditas,45320862,9650
34859,3702,Air Bank,10236680,418
34860,3703,Fio bank ,89147013,1820
34861,3703,Moneta Money Bank,25207352,192
34862,3704,Air Bank,11861372,3046
34863,3706,Trinity Bank,51997315,4298
34865,3709,Raiffeisen bank,96639173,5579
34866,3709,UniCredit Bank,33267444,1317
34867,3709,Trinity Bank,39317482,255
34868,3709,Trinity Bank,22020697,474
34869,3710,J&T Bank ,59793263,4633
34870,3711,J&T Bank ,24353820,7683.2
34872,3712,J&T Bank ,80358522,2499
34873,3714,Hypotecni bank,44852805,3217
34874,3714,Kameron bank,69903582,513
34875,3714,Trinity Bank,64223658,77
34876,3714,PPF Bank,5437863,426
34877,3717,UniCredit Bank,97482406,1558.2
34878,3717,UniCredit Bank,95008021,10727
34879,3718,Hypotecni bank,79798763,2107
34880,3719,Fio bank ,49360007,3197
34881,3720,Max bank,84661042,2957
34882,3721,Hypotecni bank,69870853,2128
34883,3721,Kameron bank,86966162,132
34884,3722,Fio bank ,71472602,8123
34885,3724,Air Bank,86384850,2597
34886,3725,Raiffeisen bank,24855488,7642
34887,3726,UniCredit Bank,64175748,6785
34888,3726,Hypotecni bank,41449713,2588
34889,3727,Czech export bank,1811063,6598
34890,3727,Bank Creditas,36931669,836
34891,3727,Fio bank ,60296291,1030
34892,3729,Czech export bank,52811223,2941
34893,3730,Czech export bank,83157652,1944
34894,3731,Fio bank ,48735064,1974
34895,3732,Bank Creditas,31681299,1668
34896,3733,Air Bank,74489986,11123
34897,3735,PPF Bank,95204364,6302
34898,3735,Moneta Money Bank,60675847,1173
34899,3736,Trinity Bank,75976282,3500
34900,3737,J&T Bank ,48756384,3805
34901,3737,J&T Bank ,26807791,29
34902,3738,Trinity Bank,91961931,5750
34906,3741,Fio bank ,55627053,4228
34907,3742,Max bank,34186905,2969
34908,3743,Moneta Money Bank,70616876,5478
34909,3743,Fio bank ,71234905,757
34910,3743,Czech export bank,7009309,390
34911,3743,Bank Creditas,40573942,885
34915,3745,Bank Creditas,65273123,11469
34916,3745,Max bank,77627140,841
34917,3746,Raiffeisen bank,13736939,4353
34918,3746,Raiffeisen bank,7049614,556
34919,3746,Air Bank,4717898,1333
34920,3747,PPF Bank,82686203,2389
34921,3747,PPF Bank,93115895,1827
34922,3747,Max bank,1665688,1500
34923,3747,UniCredit Bank,80613380,6365
34924,3748,Fio bank ,77061086,308
34925,3748,Trinity Bank,10963404,1820
34926,3749,J&T Bank ,99050771,3904
34927,3750,Max bank,81509756,7774
34928,3751,Max bank,58641087,110
34929,3751,Air Bank,49654692,3046
34930,3752,PPF Bank,56390714,3218
34931,3752,Air Bank,34449517,1547
34932,3753,PPF Bank,9330445,1540
34933,3754,Moneta Money Bank,72773557,2856
34934,3754,Air Bank,10911417,3976
34935,3754,Czech export bank,52597421,1184
34936,3754,UniCredit Bank,55045568,913
34937,3754,Max bank,27539909,900
34938,3755,PPF Bank,221682,2956.1
34939,3755,Air Bank,53685873,13500
34940,3756,Air Bank,82284283,9023
34941,3757,Raiffeisen bank,350499,987
34942,3757,Bank Creditas,43094796,1229
34943,3757,Trinity Bank,59959924,803
34944,3757,Czech export bank,41911280,3933
34945,3758,Air Bank,62182962,4009
34946,3759,Kameron bank,45222652,1642
34947,3760,Air Bank,4517555,2947.8
34951,3763,Kameron bank,57082331,3232
34952,3763,PPF Bank,55779212,3623
34953,3764,J&T Bank ,8085334,2506
34954,3765,Fio bank ,73058956,617
34955,3765,Fio bank ,28543275,762
34956,3765,Trinity Bank,11630344,691
34957,3766,J&T Bank ,36534357,9546
34958,3767,Bank Creditas,48275125,881
34959,3767,Trinity Bank,4828662,3655
34960,3769,J&T Bank ,98724436,2050
34961,3770,Air Bank,32996630,9060
34962,3771,PPF Bank,77776777,1152
34963,3772,Fio bank ,93521964,7775
34964,3773,UniCredit Bank,19248593,3146
34965,3774,J&T Bank ,61108714,5745
34966,3774,Kameron bank,76028048,2881
34967,3775,Raiffeisen bank,93404399,2448
34968,3776,PPF Bank,41931992,4739
34969,3776,Bank Creditas,93457734,2261
34970,3777,Fio bank ,6119949,1039
34971,3777,Kameron bank,91688686,1007
34972,3777,Air Bank,87551414,102
34973,3778,J&T Bank ,941700,3035
34974,3778,Hypotecni bank,62903511,1515
34975,3779,J&T Bank ,38576167,159
34976,3779,Raiffeisen bank,79480331,853
34977,3779,Bank Creditas,6959701,2969
34978,3780,Air Bank,29958713,370
34979,3780,Kameron bank,77057331,1241
34980,3781,Moneta Money Bank,78370004,7701
34981,3782,Max bank,93482148,553
34982,3782,Max bank,43415004,2790
34983,3782,Kameron bank,96572547,10608
34984,3783,Hypotecni bank,49779665,3041
34985,3784,PPF Bank,70703857,1583
34986,3784,Moneta Money Bank,35721373,3360
34987,3785,Max bank,21385729,6502
34988,3787,Trinity Bank,96782379,4407
34989,3787,Bank Creditas,13449669,1953
34990,3789,Fio bank ,43976020,11244
34991,3791,Hypotecni bank,1958173,3682
34992,3791,Air Bank,15558588,3147
34993,3791,UniCredit Bank,4485118,1033
34994,3792,Czech export bank,13595378,3518
34995,3793,Air Bank,82695603,5706
34996,3794,Raiffeisen bank,83359801,4536
34997,3795,Hypotecni bank,49257469,2419
34998,3795,J&T Bank ,41867381,6679
34999,3796,Fio bank ,12162918,8301
35000,3798,UniCredit Bank,51615589,1258
35001,3798,UniCredit Bank,28350711,8637
35002,3799,Kameron bank,1355666,4673
35003,3799,UniCredit Bank,9053272,1290
35004,3799,Trinity Bank,71719521,136
35005,3799,Max bank,23728156,213
35006,3800,Kameron bank,68339317,1294
35007,3800,Czech export bank,90384268,3634
35008,3802,UniCredit Bank,36424207,3276
35009,3803,PPF Bank,73056244,5188
35010,3804,Raiffeisen bank,84903490,5270.7
35011,3804,Hypotecni bank,32746297,643
35012,3804,J&T Bank ,46665102,4458
35013,3805,Raiffeisen bank,33937186,5908
35014,3806,Hypotecni bank,51833760,3216
35015,3806,Kameron bank,66113912,2478
35016,3806,Bank Creditas,6164783,18
35017,3807,Moneta Money Bank,5179399,4828
35018,3808,Kameron bank,7896417,1966
35019,3808,Moneta Money Bank,27884578,4767
35020,3809,Hypotecni bank,10469216,1965
35021,3809,Czech export bank,52133649,1619
35022,3809,Air Bank,9162903,2
35023,3810,Raiffeisen bank,25770914,2862
35024,3811,Raiffeisen bank,13080460,2515
35025,3812,Moneta Money Bank,23986679,2125
35026,3813,Trinity Bank,81887119,5645
35027,3813,Raiffeisen bank,81905740,895
35028,3813,Trinity Bank,20648479,333
35029,3815,Fio bank ,94093620,3162.4
35030,3817,UniCredit Bank,93542521,6529
35031,3818,Fio bank ,35474443,3596
35032,3818,Czech export bank,32659602,1474
35033,3818,J&T Bank ,34760767,4065
35034,3819,J&T Bank ,89256637,7102
35035,3820,Max bank,41454017,8054
35036,3822,Moneta Money Bank,32954842,11657
35037,3824,Max bank,61468034,6198
35038,3826,Moneta Money Bank,788856,4518
35039,3828,Moneta Money Bank,80965399,2010
35044,3830,Trinity Bank,9319293,5498
35046,3832,PPF Bank,97227751,160
35047,3832,Max bank,41750305,4176
35048,3833,UniCredit Bank,68814772,6760
35049,3834,Raiffeisen bank,49577087,3114
35050,3834,Air Bank,63132923,375
35051,3834,UniCredit Bank,51878350,3189
35052,3834,Air Bank,52872371,262
35053,3834,Hypotecni bank,34075695,1921
35054,3835,PPF Bank,1018590,6337
35055,3835,Kameron bank,19860339,1247
35056,3836,Fio bank ,24936366,2676
35057,3836,UniCredit Bank,95188617,1011
35058,3836,Air Bank,32683402,5308
35059,3837,Air Bank,24419355,1377.6
35060,3839,Air Bank,94504993,3072.1
35061,3840,J&T Bank ,87679588,2559
35062,3841,Bank Creditas,99752336,440
35063,3841,UniCredit Bank,55037939,1223
35064,3842,Bank Creditas,627255,2776
35065,3844,Max bank,74524152,2260
35066,3845,Hypotecni bank,31715512,8866
35067,3846,Moneta Money Bank,312638,2016
35068,3847,Air Bank,2573502,5500
35069,3847,Air Bank,83747803,7
35070,3847,Fio bank ,36324137,883
35071,3848,Air Bank,42658120,7241
35072,3849,PPF Bank,72727924,4447
35073,3850,PPF Bank,3844541,2037
35074,3850,J&T Bank ,34453201,5120
35075,3851,UniCredit Bank,52305114,1294
35076,3851,Raiffeisen bank,91988861,9505
35077,3852,J&T Bank ,38480061,220
35078,3852,J&T Bank ,24416232,3144
35080,3854,Fio bank ,36950737,1290
35081,3854,Czech export bank,59714329,930
35082,3855,Bank Creditas,32587927,950
35083,3855,PPF Bank,38085216,5578
35084,3855,UniCredit Bank,78167867,795
35085,3856,Max bank,91998385,2280
35086,3857,Bank Creditas,18218005,2183
35087,3859,Hypotecni bank,17110729,5120.2
35088,3860,Kameron bank,27327156,1248.5
35089,3860,Bank Creditas,88340824,8323
35090,3861,Trinity Bank,32061487,4227
35091,3862,UniCredit Bank,12050682,2080.8
35092,3862,Max bank,37094020,3508
35093,3862,Air Bank,17165685,7824
35094,3863,Fio bank ,88157391,8504
35095,3864,Raiffeisen bank,59408056,347
35096,3864,Moneta Money Bank,67975002,5960
35097,3864,Moneta Money Bank,15961814,511
35098,3864,Fio bank ,75671767,1419
35099,3865,Czech export bank,62146550,5947
35100,3867,Kameron bank,21799749,5476
35101,3868,J&T Bank ,47142148,3259
35102,3869,Moneta Money Bank,43038785,1248.5
35103,3869,Max bank,88817554,6360
35104,3870,Kameron bank,91396879,3673
35105,3871,Max bank,55483001,153
35106,3871,Kameron bank,64580011,1505
35107,3872,Max bank,37346983,2502.2
35108,3872,Moneta Money Bank,39719027,1691
35109,3872,Fio bank ,66648661,923
35110,3872,Raiffeisen bank,84313565,5301
35111,3872,UniCredit Bank,8770090,2908
35115,3874,J&T Bank ,51856213,5861
35116,3875,PPF Bank,93942355,6413.7
35117,3876,Max bank,60230421,12056
35118,3877,Fio bank ,32653641,3711
35119,3878,Czech export bank,23655247,216
35120,3878,Air Bank,38488340,1648
35121,3878,Air Bank,35417062,70
35126,3880,J&T Bank ,74985646,1942
35127,3881,Trinity Bank,91738003,1319
35128,3881,PPF Bank,58912730,3188
35129,3882,Raiffeisen bank,49302369,1608
35130,3882,Fio bank ,87316327,379
35131,3882,Bank Creditas,72013407,77
35132,3882,PPF Bank,12070072,100
35133,3884,Air Bank,5279612,5011
35134,3885,Moneta Money Bank,4249543,1176
35135,3887,UniCredit Bank,51578915,2013
35136,3889,Raiffeisen bank,70547342,173
35137,3889,Moneta Money Bank,94921665,1767
35138,3890,UniCredit Bank,11023718,5467
35139,3891,Moneta Money Bank,80522375,3172
35140,3892,Moneta Money Bank,29015290,2238
35141,3893,Fio bank ,80644279,1501
35142,3893,UniCredit Bank,44051182,1534
35143,3894,Czech export bank,98407303,2745
35144,3894,Air Bank,15127009,621
35145,3895,Czech export bank,23516989,4414
35146,3896,Trinity Bank,45272469,2602
35147,3896,UniCredit Bank,53936433,1642
35148,3897,UniCredit Bank,68786066,5350
35149,3898,Hypotecni bank,33097869,2650
35150,3899,PPF Bank,84541290,3069
35153,3901,Moneta Money Bank,92254411,932
35154,3902,Hypotecni bank,38989275,1016
35155,3902,Bank Creditas,77708458,5419
35156,3903,J&T Bank ,41765970,6583
35157,3904,Max bank,63099199,2075
35158,3905,Air Bank,45596945,7689
35159,3906,Trinity Bank,96055197,5577.3
35160,3907,J&T Bank ,56403291,5577.3
35161,3908,Raiffeisen bank,49593687,1630
35162,3908,Fio bank ,26197701,1008
35163,3909,Air Bank,4480547,8279
35164,3909,Fio bank ,5039710,713
35165,3909,Air Bank,73936581,617
35166,3910,Air Bank,79231428,2673
35167,3911,Trinity Bank,83345818,1946
35168,3912,Max bank,99253552,1177
35169,3912,Raiffeisen bank,95519256,1551
35170,3913,Czech export bank,66400325,7333
35171,3914,Kameron bank,39802485,6118
35172,3915,Moneta Money Bank,25808733,9510
35173,3916,Trinity Bank,91283201,2693.7
35174,3916,Max bank,38921874,10900
35175,3916,Max bank,51592075,1078
35176,3916,Kameron bank,23392904,2570
35177,3917,J&T Bank ,89179288,2362
35178,3917,Fio bank ,63465010,2833
35179,3917,Air Bank,75628006,789
35180,3917,Czech export bank,9782308,272
35181,3918,Bank Creditas,11387104,4865
35182,3919,Raiffeisen bank,81950729,3521
35183,3922,UniCredit Bank,27645427,2953
35184,3923,Bank Creditas,4434031,5037
35185,3924,Raiffeisen bank,47621411,3093
35186,3925,Hypotecni bank,61645322,4256
35187,3925,Czech export bank,25474483,2247
35188,3926,PPF Bank,55667674,2232
35189,3927,J&T Bank ,14631736,1926
35190,3927,Air Bank,35319298,1400
35196,3930,Air Bank,79120719,9101
35197,3932,Max bank,38860297,1593
35198,3933,Air Bank,1246595,1616.2
35199,3934,UniCredit Bank,96072834,2396
35200,3935,Hypotecni bank,62539005,1184
35201,3935,UniCredit Bank,30181229,2648
35202,3935,Moneta Money Bank,11549193,5908
35203,3935,Air Bank,3849626,652
35204,3935,UniCredit Bank,46342325,1070
35205,3936,J&T Bank ,59733676,1859
35206,3936,Bank Creditas,98634075,127
35207,3936,Kameron bank,8674580,432
35208,3937,Raiffeisen bank,92072844,3385
35209,3938,J&T Bank ,83267962,3869
35210,3939,UniCredit Bank,57331061,5177
35211,3941,UniCredit Bank,7649010,1510
35212,3941,Hypotecni bank,13397574,599
35213,3942,Air Bank,11209202,2982.5
35214,3942,Bank Creditas,34098577,13428
35215,3943,Air Bank,50228506,1942
35216,3944,Fio bank ,78422194,1165
35217,3944,Trinity Bank,65107047,3338
35218,3946,Moneta Money Bank,72052663,4832
35219,3946,Kameron bank,14122963,4607
35220,3947,J&T Bank ,13642275,2469
35221,3947,Air Bank,94871657,619
35222,3948,Air Bank,3428841,314
35223,3948,Trinity Bank,58645462,2780
35224,3948,Air Bank,3555155,1969
35225,3948,Trinity Bank,3710729,210
35226,3950,Trinity Bank,8577830,6955
35227,3950,Hypotecni bank,71886944,1185
35228,3951,Czech export bank,7565194,7284
35229,3952,Moneta Money Bank,72330528,367
35230,3952,Moneta Money Bank,22428715,1138
35231,3953,Kameron bank,85838764,5297.7
35232,3954,UniCredit Bank,77104884,2014
35233,3955,Trinity Bank,9654927,4129
35234,3955,Moneta Money Bank,24978786,997
35235,3956,Bank Creditas,20439923,6035
35236,3956,PPF Bank,23786348,892
35237,3959,Kameron bank,40621632,1680.6
35238,3960,J&T Bank ,74252974,3204
35239,3961,Kameron bank,38375651,2309
35240,3963,PPF Bank,27212840,3477
35241,3963,Hypotecni bank,88884788,95
35242,3963,Trinity Bank,42651188,70
35243,3964,Max bank,49043488,2146
35244,3966,PPF Bank,59096312,1754
35245,3967,Kameron bank,28307140,2349.5
35246,3969,Fio bank ,24362379,4299
35247,3970,Bank Creditas,15046972,8957
35248,3971,Raiffeisen bank,30010575,9510
35249,3971,Max bank,54464662,1026
35250,3971,Hypotecni bank,30132991,857
35251,3971,UniCredit Bank,55104500,402
35252,3972,Moneta Money Bank,4039895,7012
35253,3972,Kameron bank,33554858,2012
35254,3973,PPF Bank,58564495,6941
35255,3974,Fio bank ,35360241,4670
35256,3975,Air Bank,22444594,2269
35257,3976,Bank Creditas,59522145,967
35258,3976,Bank Creditas,8696937,1447
35259,3977,Bank Creditas,51005125,2974
35260,3978,Hypotecni bank,59417921,3616
35261,3978,Max bank,2867442,692
35262,3978,Fio bank ,18854892,1997
35263,3979,Hypotecni bank,51212304,6256
35264,3980,Bank Creditas,74249100,1367
35265,3980,Fio bank ,32205635,2264
35266,3981,Kameron bank,83879112,1383
35267,3981,Trinity Bank,20137071,336
35268,3981,UniCredit Bank,9709912,545
35269,3982,Czech export bank,15246630,2153
35270,3984,Kameron bank,94890266,1803
35271,3985,Moneta Money Bank,17921477,2007
35272,3986,Kameron bank,78493797,3960
35273,3986,Hypotecni bank,87679379,2649
35274,3987,Hypotecni bank,32697832,4992
35275,3987,Fio bank ,86586814,1526
35276,3989,J&T Bank ,242722,2097
35277,3990,Air Bank,18163431,10312
35278,3991,PPF Bank,95958947,1937
35279,3992,Bank Creditas,15884882,6738
35280,3993,Bank Creditas,54010170,7616
35281,3995,Raiffeisen bank,10419178,3601
35282,3995,Max bank,18222165,415
35283,3995,Air Bank,70030551,983
35284,3996,Air Bank,29565316,1511
35285,3998,Fio bank ,26202184,2364
35286,3998,Raiffeisen bank,25096166,1519
35287,3999,PPF Bank,35235697,4806
35288,3999,Kameron bank,48404151,2332
35289,3999,Raiffeisen bank,77352034,563
35291,4003,Czech export bank,382733,3815.5
35292,4003,Air Bank,76160329,3786
35297,4010,Bank Creditas,6746900,5948
35298,4010,UniCredit Bank,19982749,1824
35303,4013,UniCredit Bank,22217119,1003
35304,4013,Trinity Bank,83890586,6686
35317,4026,Bank Creditas,76516663,2620.4
35318,4026,PPF Bank,95854043,2618
35319,4026,Fio bank ,60125994,9711
35334,4033,UniCredit Bank,70536905,1494
35335,4033,Czech export bank,86237394,2808
35336,4033,Czech export bank,46252030,1756
35352,4047,UniCredit Bank,39103245,2988
35364,4052,PPF Bank,25790983,2948
35372,4059,Hypotecni bank,58010673,5652
35381,4066,Air Bank,54565942,3224.5
35382,4066,J&T Bank ,35107851,6893
35383,4066,Hypotecni bank,20153117,7246
35391,4071,Trinity Bank,53343808,1078
35392,4071,Hypotecni bank,88639789,10272
35402,4079,Hypotecni bank,16481298,3312
35403,4079,Kameron bank,19063937,5009
35404,4079,Fio bank ,7362539,218
35405,4079,Bank Creditas,81205659,321
35409,4081,Air Bank,22211885,5746
35417,4088,Max bank,18712330,4235.7
35418,4088,Air Bank,76793396,3315
35419,4088,Raiffeisen bank,26589399,337
35420,4088,Hypotecni bank,65632182,3
35422,4091,Air Bank,45072424,4247
35423,4091,Bank Creditas,12956852,185
35424,4091,J&T Bank ,73299705,907
35433,4099,Kameron bank,31954735,1926
35434,4099,PPF Bank,40898221,403
35435,4099,Fio bank ,6660080,1298
35436,4099,Moneta Money Bank,75250422,872
35462,4116,UniCredit Bank,92376952,4200.2
35463,4116,PPF Bank,69320016,14448
35472,4127,J&T Bank ,6366193,4200.2
35473,4127,Fio bank ,34589725,11105
35474,4127,Moneta Money Bank,77216887,221
35475,4127,Fio bank ,28738975,69
35478,4131,Air Bank,77345645,2520.1
35479,4131,Czech export bank,66005611,974
35480,4131,Max bank,18379521,4696
35482,4134,Czech export bank,98212933,1171
35483,4134,Hypotecni bank,37454885,5932
35493,4143,Czech export bank,86283540,1896
35494,4144,Fio bank ,13202494,5915.7
35495,4144,Hypotecni bank,44854801,8753
35503,4150,Bank Creditas,41463971,3006
35504,4150,Hypotecni bank,91151189,1669
35505,4150,Fio bank ,82856064,75
35506,4150,J&T Bank ,57309913,1273
35532,4171,Hypotecni bank,22916323,2611.8
35533,4171,Moneta Money Bank,90027188,14336
35557,4186,Trinity Bank,54694455,7028
35558,4186,Max bank,72907602,894
35565,4190,Fio bank ,51522499,2901
35566,4190,UniCredit Bank,24471074,1100
35567,4190,PPF Bank,72617375,1242
35568,4190,Fio bank ,57476657,6763
35639,4237,Moneta Money Bank,65168309,1960.5
35649,4245,J&T Bank ,5514008,4534
35650,4245,Czech export bank,46815562,1663
35663,4253,Max bank,53549736,4125.2
35664,4253,Hypotecni bank,66295969,7344
35668,4259,Bank Creditas,4058731,3318
35669,4259,J&T Bank ,73520475,9516
35670,4259,Kameron bank,40486842,2255
35671,4260,Trinity Bank,42941677,4075.5
35672,4260,Czech export bank,18079054,12006
35680,4266,UniCredit Bank,21157777,9098
35681,4266,Fio bank ,92455988,507
35683,4268,PPF Bank,24499589,6646
35684,4268,Kameron bank,28338015,3499
35690,4273,Fio bank ,39798104,2895.2
35691,4273,Max bank,91834884,9909
35695,4276,PPF Bank,57985192,2895.2
35718,4293,Moneta Money Bank,89613037,4561
35719,4293,PPF Bank,75312357,4797
35737,4309,Max bank,97354483,4825.3
35748,4318,Air Bank,59831583,4609.6
35749,4318,Raiffeisen bank,13522321,13396
35752,4320,Moneta Money Bank,15082747,4280
35763,4330,Raiffeisen bank,9958225,4609.6
35764,4330,J&T Bank ,5012721,4140
35765,4330,Czech export bank,83009093,1786
35767,4332,Hypotecni bank,43657523,4609.6
35768,4332,Moneta Money Bank,21178984,7885
35772,4336,J&T Bank ,16882026,4556
35773,4336,Hypotecni bank,30210501,8316
35774,4337,PPF Bank,15837014,2142
35781,4342,Kameron bank,4569364,4172
35782,4342,Raiffeisen bank,52346587,6135
35785,4346,Trinity Bank,11365098,2329
35786,4346,Raiffeisen bank,97406702,5389
35787,4346,Kameron bank,19900185,3067
35791,4352,Trinity Bank,6195903,3710
35792,4352,UniCredit Bank,5816001,506
35794,4354,UniCredit Bank,33371013,5461.3
35795,4354,J&T Bank ,23047155,12756
35796,4356,Kameron bank,75449079,1003
35798,4358,PPF Bank,36673987,2542
35802,4361,Kameron bank,55740487,7512.7
35820,4377,Czech export bank,46991014,4788.3
35825,4383,PPF Bank,71792411,1540
35826,4383,Kameron bank,54309666,8352
35827,4383,Raiffeisen bank,99767720,4265
35829,4386,Bank Creditas,24428779,1590
35830,4386,Czech export bank,82197737,11954
35865,4408,Air Bank,89509248,3779.9
35866,4408,Moneta Money Bank,93220632,5156
35874,4413,Fio bank ,63660216,4610
35875,4413,Max bank,8759522,7802
35876,4414,Bank Creditas,75805902,3716
35877,4414,Bank Creditas,35362416,3509
35878,4414,Trinity Bank,88424551,4051
35879,4415,Kameron bank,8593738,4601
35880,4415,UniCredit Bank,61133015,3408
35881,4415,Fio bank ,19646489,77
35882,4415,Czech export bank,67352598,397
35883,4415,Trinity Bank,42558240,6170
35887,4418,Bank Creditas,50905704,5951
35888,4418,Bank Creditas,36693310,186
35889,4418,Max bank,51602697,906
35890,4418,Bank Creditas,76446610,1435
35891,4418,Bank Creditas,73401069,881
35899,4423,Moneta Money Bank,47825217,2051
35900,4423,J&T Bank ,4275078,1277
35901,4423,Fio bank ,21013897,4015
35902,4424,UniCredit Bank,62918054,720
35905,4427,Raiffeisen bank,17050731,5005
35906,4427,J&T Bank ,55410188,7318
35917,4434,Moneta Money Bank,7346713,2314
35918,4434,Czech export bank,390536,4495
35922,4438,Bank Creditas,41293668,658
35925,4442,J&T Bank ,2065778,8590
35926,4442,Moneta Money Bank,64758652,1502
35931,4447,Hypotecni bank,55297768,5353.5
35932,4448,Hypotecni bank,57328462,5353.5
35941,4456,PPF Bank,41103047,5353.5
35951,4462,Kameron bank,98249196,2770.3
35956,4467,Max bank,25870239,2394.5
35957,4467,Fio bank ,66281664,4556
35964,4471,J&T Bank ,9000087,3029.2
35965,4471,Kameron bank,60353129,11318
35967,4473,Trinity Bank,96544521,5528
35968,4473,Raiffeisen bank,69761729,3525
35969,4473,Raiffeisen bank,75815641,1566
35971,4475,Air Bank,70522868,1691.9
35972,4476,Air Bank,51957607,3195
35973,4476,Trinity Bank,27366185,912
35974,4476,Moneta Money Bank,96384197,3103
35975,4476,Max bank,18494886,633
35978,4478,J&T Bank ,49646252,707
36008,4503,Air Bank,21099597,2819.8
36020,4511,Hypotecni bank,95965677,3948
36021,4511,Trinity Bank,87421154,798
36042,4527,Fio bank ,12378204,2156
36048,4533,J&T Bank ,10384428,2253.5
36049,4533,Czech export bank,65046036,10479
36053,4537,Trinity Bank,82846194,1352.1
36066,4550,PPF Bank,71980470,1113
36067,4550,Trinity Bank,95971029,1607
36068,4550,Bank Creditas,19181561,424
36069,4550,Hypotecni bank,30900681,1022
36110,4576,Max bank,20694566,8339
36115,4580,Bank Creditas,99807279,1684.8
36116,4580,Kameron bank,90886467,8723
36124,4585,Air Bank,64408206,4065
36125,4585,Moneta Money Bank,3908431,1347
36166,4616,Moneta Money Bank,74167519,2778.7
36167,4616,Hypotecni bank,88828020,12260
36170,4618,Hypotecni bank,54633820,2778.7
36181,4626,PPF Bank,69861972,2778.7
36189,4631,Raiffeisen bank,39618468,3647
36217,4650,Air Bank,59294611,554
36218,4650,Raiffeisen bank,6576216,2828
36219,4650,Bank Creditas,50796478,6700
36230,4660,Fio bank ,35342312,4456
36231,4660,Fio bank ,85892647,2121
36232,4660,Max bank,85081994,475
36233,4660,UniCredit Bank,76798975,437
36263,4681,Bank Creditas,8383214,3388
36264,4681,J&T Bank ,50554043,5016
36265,4681,Czech export bank,30791741,4515
36325,4715,Kameron bank,94525420,4049
36341,4725,Raiffeisen bank,46966421,4674.2
36342,4725,Raiffeisen bank,77940284,13462
36345,4727,Air Bank,36371326,4485
36346,4727,Fio bank ,30821961,3580
36347,4727,Max bank,87424748,1861
36371,4746,Max bank,51417624,3413
36378,4753,Max bank,96378469,1271
36413,4774,Trinity Bank,85673802,9689
36424,4784,J&T Bank ,68459832,4572
36443,4794,UniCredit Bank,92189216,1922
36444,4794,Trinity Bank,60735916,603
36445,4794,Max bank,85381936,3142
36446,4794,J&T Bank ,91262608,1660
36447,4794,Raiffeisen bank,80407201,9698
36454,4803,Max bank,17711252,1232
36489,4825,Czech export bank,74436640,1783.2
36529,4851,UniCredit Bank,12253350,5902.2
36530,4851,Air Bank,40565508,4285
36531,4852,Fio bank ,23212576,4794
36532,4852,Air Bank,98242383,5925
36539,4858,Kameron bank,67520165,6983.3
36547,4863,UniCredit Bank,69927233,6340.3
36548,4863,Czech export bank,70381557,3300
36549,4863,Fio bank ,66434705,6036
36599,4894,Bank Creditas,81512897,4875.8
36618,4907,Air Bank,25638538,3938
36619,4907,Kameron bank,5604631,1253
36620,4907,Fio bank ,82890259,325
36621,4907,PPF Bank,5619949,2059
36665,4937,Bank Creditas,47568672,5996.2
36666,4937,Czech export bank,13841212,2687
36667,4937,Czech export bank,43502605,800
36679,4948,Raiffeisen bank,70243751,5996.2
36680,4948,Hypotecni bank,39958155,4710
36681,4949,Hypotecni bank,44724160,6039.8
36709,4969,Bank Creditas,80888122,2502.8
36710,4969,Max bank,87679707,8309
36711,4969,Kameron bank,94635641,610
36729,4981,Air Bank,61511546,4930
36730,4981,Moneta Money Bank,9506047,3736
36748,4994,UniCredit Bank,80840283,7178.8
36749,4995,Fio bank ,68653625,3583
36754,4999,Moneta Money Bank,95365690,4588.5
36755,4999,Hypotecni bank,20009368,7028
36756,4999,UniCredit Bank,71272724,6327
36758,5001,Czech export bank,7923072,4588.5
36759,5001,Czech export bank,11451143,9292
36799,5033,J&T Bank ,73070150,1820
36800,5033,Fio bank ,93854265,754
36801,5033,Trinity Bank,12796581,2196
36802,5033,Trinity Bank,25932383,950
36851,5065,Moneta Money Bank,31354725,1541.3
36852,5066,J&T Bank ,56157791,2568.8
36853,5066,Czech export bank,2258235,4206
36854,5066,Trinity Bank,39506387,1018
36855,5066,Air Bank,10269540,132
36856,5066,Raiffeisen bank,45041960,1283
36866,5072,J&T Bank ,10877579,1863
36867,5072,Trinity Bank,85992329,5869
36868,5072,Czech export bank,62572306,1065
36869,5072,Czech export bank,5224442,805
36870,5072,PPF Bank,38607579,5292
36928,5118,Moneta Money Bank,99441033,3095
36929,5118,J&T Bank ,97549569,446
36930,5118,J&T Bank ,59396386,1109
36934,5120,UniCredit Bank,4935771,6738.7
36935,5120,Air Bank,26903707,3008
36946,5126,Air Bank,63854801,4208
36947,5126,Moneta Money Bank,96935939,424
36956,5133,UniCredit Bank,16182625,4755
36957,5133,Kameron bank,50449115,286
36958,5133,PPF Bank,35177278,412
36959,5133,Fio bank ,97651743,3913
37012,5164,Trinity Bank,54096066,4261
37013,5164,Max bank,10503888,621
37032,5180,Hypotecni bank,41377508,4897
37033,5181,Hypotecni bank,47686052,6652.5
37059,5196,Air Bank,95793395,6652.5
37060,5196,J&T Bank ,22101694,7905
37085,5213,Czech export bank,46268802,6687
37087,5215,Raiffeisen bank,58698618,2
37088,5215,Fio bank ,81640040,5315
37089,5215,Raiffeisen bank,3664792,372
37090,5215,Fio bank ,71636765,870
37091,5215,Raiffeisen bank,79302054,1219
