CUSTOMER_ID,CUSTOMER_NAME,COUNTRY,LOYALTY_TIER,TOTAL_PURCHASE
8523,Olivia Verma,UK,Silver,4091
8524,Ananya Brown,Germany,Platinum,6453
8525,Michael Singh,Canada,Silver,4529
8526,Olivia Wilson,Singapore,Bronze,4218
8527,Amit Brown,UK,Silver,4526
8528,Rajat Singh,Australia,Platinum,12122
8529,Vikram Joshi,Germany,Bronze,2886
8530,John Lewis,India,Platinum,9617
8531,Michael Taylor,USA,Platinum,2898
8532,Vikram Lewis,Germany,Silver,14653
8533,Rajat Brown,Singapore,Silver,8373
8534,Amit Taylor,Canada,Bronze,11474
8535,Priya Kapoor,Germany,Silver,5028
8536,Sara Lewis,UK,Platinum,2780
8537,Priya Singh,USA,Platinum,5950
8538,Olivia Verma,Australia,Silver,7578
8539,Olivia Sharma,UK,Bronze,12085
8540,Sneha Lewis,USA,Silver,4813
8541,Olivia Sharma,UK,Platinum,11540
8542,Sneha Lewis,Germany,Platinum,2785
8543,Rajat Lewis,Singapore,Bronze,7287
8544,Priya Brown,UK,Bronze,6257
8545,Ananya Verma,Germany,Bronze,5004
8546,Amit Brown,Canada,Silver,6411
8547,Amit Kapoor,UK,Platinum,2785
8548,Ananya Joshi,Canada,Silver,9233
8549,Sara Patel,Singapore,Platinum,14253
8550,Amit Lewis,India,Silver,1763
8551,Amit Wilson,Germany,Platinum,10941
8552,Amit Kapoor,Germany,Platinum,6377
8553,Michael Patel,Germany,Platinum,12598
8554,John Verma,Canada,Bronze,4984
8555,Vikram Singh,Germany,Bronze,2418
8556,John Sharma,Germany,Bronze,8322
8557,Michael Singh,India,Platinum,1424
8558,Amit Singh,Germany,Bronze,4778
8559,Olivia Singh,UK,Bronze,13174
8560,Vikram Taylor,India,Platinum,577
8561,Sneha Joshi,Germany,Gold,10678
8562,Vikram Singh,UK,Platinum,5192
8563,Olivia Taylor,Australia,Bronze,7077
8564,Olivia Joshi,Canada,Gold,3709
8565,Michael Singh,USA,Bronze,4893
8566,Amit Kapoor,Australia,Gold,4444
8567,Rajat Sharma,Australia,Gold,8617
8568,Amit Sharma,Canada,Bronze,11364
8569,Amit Taylor,UK,Bronze,7676
8570,John Joshi,Singapore,Bronze,6348
8571,Olivia Verma,Germany,Bronze,8980
8572,John Lewis,Germany,Bronze,13274
8573,Priya Joshi,UK,Gold,1728
8574,Sneha Lewis,Singapore,Platinum,14672
8575,Sara Brown,UK,Bronze,10695
8576,Olivia Singh,Canada,Bronze,10633
8577,John Patel,Germany,Platinum,9830
8578,Priya Wilson,Germany,Silver,8959
8579,Priya Verma,Canada,Gold,11019
8580,Amit Brown,India,Gold,10018
8581,Rajat Patel,Australia,Platinum,12280
8582,Michael Lewis,Canada,Bronze,4187
8583,Sara Joshi,Singapore,Bronze,11317
8584,Sneha Verma,Australia,Bronze,4875
8585,Olivia Lewis,Australia,Silver,2756
8586,Olivia Sharma,UK,Platinum,5419
8587,John Kapoor,Canada,Bronze,14555
8588,Michael Brown,Australia,Platinum,10373
8589,Priya Wilson,UK,Bronze,5094
8590,John Kapoor,India,Silver,9552
8591,Sneha Taylor,USA,Gold,6512
8592,Sara Patel,Singapore,Gold,6349
8593,Olivia Sharma,USA,Platinum,14642
8594,John Taylor,Germany,Gold,9275
8595,Sneha Verma,Singapore,Platinum,13374
8596,Vikram Kapoor,Singapore,Silver,583
8597,Priya Verma,Germany,Platinum,6469
8598,Amit Verma,Australia,Bronze,5679
8599,Priya Sharma,Canada,Platinum,4389
8600,Vikram Sharma,UK,Bronze,4733
8601,Olivia Wilson,Canada,Bronze,7370
8602,John Patel,Australia,Silver,13388
8603,Amit Taylor,Germany,Platinum,14489
8604,Priya Brown,Australia,Platinum,11131
8605,John Wilson,Australia,Gold,2185
8606,Rajat Joshi,Canada,Silver,11826
8607,Ananya Brown,UK,Gold,11065
8608,Amit Lewis,Germany,Bronze,10835
8609,Olivia Verma,India,Bronze,2667
8610,Sneha Sharma,UK,Gold,3342
8611,John Kapoor,USA,Platinum,9344
8612,Michael Patel,UK,Platinum,3163
8613,Ananya Lewis,Australia,Bronze,3786
8614,Vikram Taylor,Singapore,Bronze,10072
8615,Rajat Wilson,Canada,Silver,1141
8616,Sneha Taylor,UK,Platinum,2184
8617,Michael Joshi,USA,Bronze,682
8618,Vikram Singh,Canada,Gold,923
8619,Amit Lewis,Germany,Bronze,1012
8620,John Lewis,Germany,Platinum,7013
8621,Sneha Wilson,UK,Silver,9213
8622,John Verma,Germany,Bronze,913
8623,Sneha Patel,India,Gold,6812
8624,Ananya Kapoor,Germany,Gold,11696
8625,Sara Taylor,Canada,Silver,1847
8626,Vikram Kapoor,Singapore,Bronze,4158
8627,Sneha Singh,Singapore,Bronze,8448
8628,John Brown,USA,Silver,13371
8629,Rajat Brown,USA,Silver,3905
8630,John Patel,USA,Platinum,3423
8631,Priya Singh,USA,Bronze,13574
8632,Ananya Kapoor,India,Bronze,7183
8633,Michael Brown,Singapore,Bronze,14011
8634,Michael Lewis,Singapore,Bronze,5654
8635,Rajat Brown,Australia,Gold,582
8636,Ananya Wilson,Canada,Gold,1599
8637,Vikram Verma,Singapore,Silver,12054
8638,Sneha Sharma,Germany,Silver,11841
8639,Sneha Joshi,Canada,Bronze,6813
8640,Olivia Lewis,Australia,Bronze,8192
8641,Vikram Taylor,UK,Bronze,8455
8642,Priya Brown,India,Platinum,8653
8643,Michael Sharma,Canada,Gold,9306
8644,Amit Kapoor,USA,Platinum,1451
8645,Priya Taylor,India,Silver,4308
8646,Priya Taylor,Germany,Silver,14798
8647,Ananya Singh,India,Silver,11758
8648,Ananya Singh,Australia,Gold,13497
8649,Priya Lewis,Australia,Gold,2292
8650,John Sharma,India,Gold,10035
8651,Vikram Kapoor,Australia,Gold,13667
8652,Olivia Joshi,Australia,Bronze,11070
8653,Priya Sharma,UK,Bronze,5553
8654,Amit Taylor,Germany,Bronze,5743
8655,John Singh,Australia,Silver,12482
8656,Sara Brown,UK,Platinum,7933
8657,Sara Patel,Germany,Gold,5000
8658,Michael Joshi,Australia,Silver,6291
8659,Amit Joshi,UK,Gold,13379
8660,Sneha Singh,Germany,Platinum,13458
8661,John Patel,Germany,Bronze,7221
8662,Priya Taylor,UK,Gold,5098
8663,Sara Sharma,Germany,Gold,4028
8664,Ananya Lewis,Germany,Platinum,4499
8665,Vikram Verma,Australia,Silver,2633
8666,Ananya Brown,Germany,Silver,9994
8667,Sara Lewis,Australia,Gold,12655
8668,Amit Taylor,USA,Bronze,5916
8669,Sneha Verma,Germany,Bronze,4057
8670,John Patel,Australia,Bronze,9664
8671,Vikram Lewis,UK,Platinum,14766
8672,Ananya Lewis,USA,Bronze,2068
8673,Amit Patel,USA,Platinum,8859
8674,Olivia Kapoor,Canada,Bronze,1633
8675,Rajat Joshi,India,Gold,13395
8676,Ananya Lewis,Australia,Gold,3600
8677,Ananya Joshi,UK,Gold,6184
8678,Michael Patel,India,Bronze,10030
8679,Amit Patel,India,Platinum,1913
8680,Rajat Sharma,India,Platinum,4419
8681,Priya Verma,Canada,Platinum,5369
8682,Priya Wilson,India,Bronze,11183
8683,Michael Joshi,USA,Platinum,8957
8684,Rajat Taylor,UK,Gold,12231
8685,Michael Kapoor,UK,Bronze,6269
8686,Rajat Brown,Germany,Silver,8459
8687,Rajat Singh,Australia,Platinum,10166
8688,Vikram Singh,USA,Platinum,1249
8689,Rajat Verma,Singapore,Gold,5894
8690,Amit Patel,India,Gold,2695
8691,Vikram Wilson,USA,Platinum,4051
8692,Michael Kapoor,Singapore,Gold,14265
8693,Sneha Sharma,UK,Bronze,6687
8694,Amit Taylor,Germany,Gold,4211
8695,Sara Joshi,India,Gold,9886
8696,Sara Sharma,Singapore,Platinum,12147
8697,Ananya Verma,Singapore,Silver,2541
8698,Olivia Verma,Singapore,Bronze,10471
8699,Sneha Lewis,Australia,Platinum,3116
8700,Sara Singh,USA,Silver,837
8701,Rajat Kapoor,Canada,Bronze,3149
8702,Priya Singh,Singapore,Bronze,9304
8703,Ananya Kapoor,UK,Gold,14716
8704,Vikram Brown,Canada,Silver,5663
8705,Michael Joshi,USA,Gold,14800
8706,Michael Singh,USA,Bronze,4820
8707,Olivia Patel,UK,Silver,3570
8708,Amit Lewis,India,Platinum,5006
8709,Michael Sharma,UK,Platinum,2482
8710,Sara Joshi,UK,Gold,972
8711,Michael Sharma,India,Platinum,8586
8712,Priya Patel,Canada,Platinum,8533
8713,Sneha Joshi,USA,Bronze,9732
8714,Vikram Wilson,Canada,Gold,1520
8715,John Brown,Canada,Platinum,8691
8716,Vikram Patel,Canada,Bronze,14536
8717,Priya Kapoor,India,Platinum,12043
8718,Vikram Verma,Canada,Platinum,4394
8719,Amit Verma,Germany,Gold,9090
8720,Vikram Kapoor,Australia,Silver,3887
8721,Olivia Singh,USA,Platinum,9489
8722,Sara Lewis,Australia,Gold,13097
8723,Amit Lewis,Australia,Gold,2658
8724,Amit Lewis,Australia,Bronze,11578
8725,John Kapoor,Canada,Bronze,14735
8726,Vikram Sharma,Canada,Silver,12092
8727,Rajat Patel,USA,Silver,8590
8728,Olivia Wilson,Australia,Bronze,776
8729,Ananya Singh,Singapore,Gold,8597
8730,John Brown,India,Gold,9692
8731,Priya Singh,Canada,Platinum,2398
8732,Priya Sharma,Singapore,Silver,4180
8733,Olivia Verma,USA,Bronze,14322
8734,Olivia Lewis,Canada,Gold,3753
8735,Rajat Patel,USA,Platinum,6050
8736,Sneha Patel,India,Silver,6613
8737,Amit Brown,Australia,Silver,3704
8738,Amit Kapoor,Canada,Platinum,3380
8739,Rajat Taylor,Canada,Silver,6257
8740,Priya Singh,USA,Gold,1729
8741,Rajat Patel,UK,Bronze,3514
8742,Amit Singh,Singapore,Platinum,11037
8743,Michael Kapoor,USA,Gold,2195
8744,Rajat Joshi,Canada,Platinum,12689
8745,Vikram Singh,Canada,Silver,5377
8746,Olivia Brown,USA,Platinum,2390
8747,Sara Verma,Singapore,Gold,10579
8748,Vikram Wilson,India,Gold,629
8749,Vikram Singh,Australia,Gold,620
8750,Sneha Sharma,UK,Platinum,7481
8751,Priya Sharma,Singapore,Platinum,14279
8752,Priya Wilson,Canada,Platinum,1586
8753,Ananya Sharma,India,Bronze,3275
8754,Michael Verma,Singapore,Platinum,2161
8755,Michael Verma,Germany,Bronze,4264
8756,John Verma,Germany,Gold,8693
8757,Michael Verma,Singapore,Silver,7136
8758,Sneha Sharma,Canada,Platinum,8115
8759,Priya Singh,Singapore,Platinum,5441
8760,Rajat Wilson,Singapore,Platinum,13252
8761,Olivia Lewis,Singapore,Silver,6234
8762,Rajat Lewis,India,Silver,12562
8763,Rajat Taylor,UK,Gold,2430
8764,Vikram Verma,UK,Gold,6620
8765,Sara Taylor,Singapore,Platinum,10379
8766,Olivia Verma,UK,Bronze,11570
8767,Sneha Brown,Australia,Gold,10863
8768,Ananya Wilson,UK,Silver,14227
8769,Michael Kapoor,Germany,Bronze,7376
8770,Olivia Patel,Canada,Bronze,5826
8771,Ananya Kapoor,UK,Silver,11024
8772,Sara Patel,UK,Gold,12727
8773,Sneha Singh,Germany,Silver,956
8774,Vikram Brown,Canada,Platinum,9600
8775,Sara Singh,Canada,Platinum,6301
8776,Michael Brown,Australia,Gold,8953
8777,Sneha Patel,UK,Silver,12882
8778,John Sharma,Canada,Bronze,2315
8779,Olivia Brown,Australia,Bronze,9820
8780,Olivia Brown,Canada,Bronze,5941
8781,Amit Brown,Germany,Bronze,2986
8782,Rajat Verma,UK,Silver,14314
8783,Olivia Kapoor,Canada,Silver,11552
8784,Ananya Sharma,Canada,Platinum,13445
8785,Vikram Wilson,UK,Bronze,2209
8786,Rajat Wilson,Canada,Bronze,2588
8787,Vikram Sharma,Australia,Gold,13658
8788,Amit Joshi,India,Platinum,11760
8789,Rajat Singh,Singapore,Platinum,7745
8790,Sara Sharma,UK,Gold,1725
8791,Vikram Patel,Singapore,Platinum,7944
8792,Rajat Singh,Singapore,Silver,2581
8793,John Wilson,India,Silver,1501
8794,Sneha Wilson,UK,Gold,2184
8795,Amit Taylor,Canada,Gold,1850
8796,Sara Taylor,Australia,Platinum,4755
8797,Olivia Sharma,UK,Silver,8104
8798,John Singh,India,Gold,3949
8799,Sneha Singh,India,Bronze,11756
8800,Sneha Taylor,Canada,Bronze,8630
8801,Rajat Singh,Canada,Platinum,12988
8802,Rajat Lewis,UK,Gold,7841
8803,Michael Wilson,Singapore,Platinum,6686
8804,Olivia Patel,Germany,Silver,11861
8805,Sara Sharma,USA,Silver,8021
8806,John Sharma,Australia,Gold,7543
8807,Rajat Verma,Australia,Bronze,9912
8808,Amit Kapoor,UK,Gold,1685
8809,Amit Brown,Canada,Platinum,7995
8810,John Joshi,India,Gold,1574
8811,Priya Kapoor,UK,Platinum,6617
8812,John Taylor,UK,Bronze,6537
8813,Sneha Wilson,Canada,Silver,13937
8814,Sneha Verma,Germany,Bronze,5622
8815,Priya Wilson,UK,Silver,9455
8816,Vikram Patel,UK,Silver,12285
8817,Amit Verma,UK,Gold,10855
8818,Priya Lewis,India,Gold,8201
8819,Ananya Singh,USA,Silver,10825
8820,Olivia Patel,USA,Platinum,10662
8821,Olivia Wilson,Singapore,Bronze,7921
8822,Rajat Patel,Canada,Bronze,3611
8823,John Brown,Germany,Bronze,2097
8824,Olivia Kapoor,Germany,Gold,9997
8825,Sara Brown,Canada,Platinum,10795
8826,Priya Joshi,UK,Silver,2152
8827,Olivia Lewis,Canada,Silver,3903
8828,Michael Lewis,Germany,Platinum,14174
8829,Ananya Patel,Germany,Silver,10883
8830,Rajat Singh,India,Gold,8875
8831,Sneha Patel,Singapore,Silver,4682
8832,Ananya Patel,Germany,Platinum,8773
8833,Rajat Singh,Australia,Gold,3213
8834,Sara Sharma,Canada,Platinum,3935
8835,Olivia Taylor,Germany,Gold,8607
8836,Priya Brown,Singapore,Gold,5508
8837,Ananya Wilson,Australia,Bronze,4678
8838,Rajat Taylor,UK,Gold,9564
8839,Sneha Taylor,UK,Gold,6134
8840,Priya Joshi,Canada,Bronze,4043
8841,Vikram Patel,Singapore,Platinum,5436
8842,Sneha Lewis,Singapore,Silver,4345
8843,John Wilson,USA,Bronze,3499
8844,Olivia Taylor,Australia,Platinum,8410
8845,Rajat Patel,Canada,Silver,12094
8846,Sara Patel,Germany,Platinum,8842
8847,Rajat Taylor,Canada,Platinum,4970
8848,Vikram Lewis,Germany,Silver,7842
8849,Ananya Brown,Germany,Silver,8956
8850,Sara Brown,Singapore,Silver,14516
8851,Olivia Patel,USA,Platinum,3884
8852,Ananya Kapoor,UK,Platinum,4763
8853,Amit Lewis,Germany,Gold,2527
8854,Vikram Patel,Germany,Platinum,10761
8855,Ananya Brown,Canada,Silver,4268
8856,Michael Kapoor,UK,Platinum,2079
8857,Rajat Sharma,UK,Platinum,1330
8858,Priya Wilson,Germany,Platinum,11274
8859,Ananya Singh,Singapore,Bronze,5051
8860,Sneha Verma,UK,Silver,733
8861,Vikram Sharma,UK,Platinum,13517
8862,Sara Patel,Germany,Silver,5011
8863,Amit Patel,Australia,Gold,13889
8864,Sara Singh,India,Silver,1335
8865,Vikram Sharma,Australia,Gold,7620
8866,Sara Patel,India,Gold,14097
8867,Olivia Joshi,Canada,Bronze,5935
8868,Rajat Kapoor,Singapore,Silver,6534
8869,Priya Kapoor,USA,Gold,11921
8870,Rajat Verma,Australia,Silver,8696
8871,Olivia Brown,India,Gold,891
8872,John Wilson,Germany,Silver,3982
8873,Vikram Patel,India,Bronze,5322
8874,Sneha Kapoor,UK,Gold,13136
8875,Priya Joshi,Canada,Bronze,12204
8876,Sneha Singh,Singapore,Bronze,4349
8877,Sneha Brown,USA,Gold,6950
8878,John Sharma,UK,Silver,12864
8879,Vikram Sharma,India,Gold,10776
8880,John Lewis,USA,Silver,7756
8881,Sneha Verma,Germany,Bronze,14801
8882,Michael Singh,UK,Bronze,9713
8883,John Kapoor,UK,Silver,7790
8884,Ananya Lewis,Germany,Silver,12199
8885,Olivia Verma,UK,Silver,4504
8886,Rajat Kapoor,India,Gold,12395
8887,Sara Verma,Germany,Platinum,2589
8888,Ananya Wilson,Germany,Platinum,859
8889,Olivia Lewis,USA,Bronze,3886
8890,Ananya Patel,India,Gold,12148
8891,Vikram Kapoor,UK,Silver,1182
8892,Priya Singh,USA,Silver,11293
8893,John Patel,Australia,Platinum,1706
8894,Amit Taylor,Singapore,Platinum,7613
8895,Sara Verma,UK,Gold,12989
8896,Amit Verma,Singapore,Platinum,2807
8897,Priya Kapoor,Germany,Silver,4935
8898,Priya Lewis,Canada,Gold,1775
8899,Vikram Patel,USA,Bronze,2375
8900,Sneha Patel,Canada,Bronze,9143
8901,Sneha Verma,Singapore,Gold,7274
8902,Michael Taylor,Canada,Gold,14451
8903,Rajat Lewis,Australia,Platinum,3149
8904,Sneha Joshi,Germany,Gold,2181
8905,Sneha Wilson,Australia,Platinum,1212
8906,Michael Singh,Germany,Bronze,605
8907,John Singh,Singapore,Platinum,8717
8908,John Joshi,India,Bronze,6827
8909,Ananya Wilson,India,Platinum,2012
8910,Sneha Sharma,UK,Bronze,14586
8911,Vikram Taylor,Canada,Bronze,8615
8912,Rajat Patel,Canada,Silver,2827
8913,Rajat Lewis,Germany,Platinum,7636
8914,Vikram Brown,Singapore,Bronze,2472
8915,Olivia Lewis,Australia,Bronze,6285
8916,Michael Singh,Singapore,Bronze,6356
8917,Michael Wilson,Australia,Platinum,6574
8918,Sneha Brown,Canada,Platinum,13868
8919,Rajat Verma,Germany,Bronze,5721
8920,Amit Sharma,Germany,Silver,858
8921,Amit Verma,USA,Gold,14363
8922,Sneha Patel,Singapore,Bronze,2072
8923,Olivia Verma,USA,Gold,6193
8924,Ananya Lewis,Canada,Silver,11760
8925,John Patel,Canada,Gold,10814
8926,John Sharma,Germany,Silver,2519
8927,Sneha Wilson,UK,Silver,5545
8928,Olivia Kapoor,India,Gold,5749
8929,Olivia Kapoor,India,Gold,4590
8930,Rajat Patel,Singapore,Platinum,14250
8931,Priya Kapoor,India,Platinum,10677
8932,Vikram Singh,Australia,Gold,5601
8933,Amit Brown,USA,Bronze,14873
8934,Priya Brown,Canada,Bronze,14367
8935,Vikram Wilson,Australia,Gold,13229
8936,Priya Wilson,USA,Gold,13498
8937,Rajat Singh,Australia,Platinum,4753
8938,Sara Kapoor,Germany,Gold,10882
8939,Sneha Sharma,USA,Gold,6312
8940,Olivia Patel,Australia,Platinum,1979
8941,Vikram Sharma,Singapore,Platinum,5990
8942,Vikram Wilson,USA,Platinum,8007
8943,Rajat Singh,Canada,Gold,11909
8944,Olivia Sharma,Australia,Bronze,11733
8945,Sara Patel,India,Bronze,2473
8946,Michael Singh,Singapore,Silver,12097
8947,Olivia Singh,Canada,Gold,9270
8948,John Brown,Singapore,Platinum,7586
8949,Sneha Patel,UK,Silver,5155
8950,Ananya Singh,India,Gold,4722
8951,Ananya Lewis,USA,Silver,545
8952,Priya Kapoor,UK,Gold,14865
8953,Michael Wilson,Canada,Bronze,4740
8954,Olivia Wilson,India,Bronze,11139
8955,Vikram Lewis,Germany,Platinum,3780
8956,Sara Brown,Canada,Silver,534
8957,Amit Singh,UK,Gold,3247
8958,Priya Sharma,Canada,Bronze,7714
8959,Vikram Singh,Australia,Platinum,552
8960,Vikram Verma,Germany,Gold,671
8961,Ananya Verma,UK,Silver,12943
8962,John Patel,Canada,Bronze,1425
8963,John Kapoor,Canada,Silver,7088
8964,Rajat Taylor,Canada,Gold,10529
8965,Amit Taylor,UK,Gold,6689
8966,Priya Lewis,USA,Platinum,1243
8967,Sara Lewis,Singapore,Platinum,14860
8968,Olivia Wilson,Germany,Platinum,7548
8969,Ananya Patel,India,Silver,1263
8970,Priya Sharma,Australia,Bronze,13606
8971,John Patel,India,Silver,2760
8972,Michael Brown,Singapore,Gold,8871
8973,Sneha Brown,Singapore,Silver,1208
8974,Priya Joshi,India,Gold,10392
8975,Priya Taylor,UK,Bronze,10349
8976,Vikram Patel,Canada,Platinum,12734
8977,Vikram Joshi,Australia,Gold,1562
8978,Rajat Wilson,USA,Gold,10066
8979,Olivia Patel,Canada,Bronze,14339
8980,Amit Singh,Singapore,Platinum,1029
8981,Rajat Verma,Australia,Gold,10939
8982,Michael Brown,USA,Silver,4319
8983,Olivia Lewis,Germany,Bronze,5520
8984,Sara Sharma,Germany,Silver,10472
8985,Amit Brown,USA,Bronze,1100
8986,Amit Lewis,India,Gold,2442
8987,Rajat Wilson,India,Platinum,9673
8988,John Wilson,Australia,Gold,7874
8989,Sneha Singh,India,Silver,2061
8990,Sneha Wilson,Singapore,Platinum,8109
8991,Sneha Patel,India,Gold,14152
8992,Sneha Wilson,Canada,Platinum,3901
8993,John Wilson,UK,Silver,9785
8994,Rajat Taylor,Australia,Gold,2876
8995,Priya Patel,India,Platinum,5556
8996,Olivia Patel,Singapore,Bronze,1358
8997,Rajat Lewis,Germany,Platinum,14182
8998,Amit Patel,Australia,Bronze,9407
8999,Amit Taylor,UK,Gold,4366
9000,Vikram Taylor,India,Silver,11152
9001,Rajat Brown,USA,Gold,1258
9002,John Taylor,Canada,Platinum,4743
9003,Sneha Sharma,Australia,Bronze,7349
9004,John Sharma,Australia,Silver,13002
9005,Ananya Lewis,Singapore,Gold,6164
9006,Sara Patel,India,Platinum,2553
9007,Sneha Sharma,India,Platinum,3995
9008,Ananya Lewis,India,Platinum,3391
9009,Amit Verma,Australia,Silver,14678
9010,Olivia Brown,Singapore,Silver,3744
9011,Michael Kapoor,Germany,Platinum,7182
9012,Vikram Wilson,USA,Gold,12787
9013,Sara Verma,Singapore,Silver,10139
9014,Rajat Joshi,UK,Silver,10868
9015,Rajat Patel,Australia,Bronze,13216
9016,Rajat Wilson,Australia,Silver,6489
9017,Olivia Brown,Germany,Gold,13041
9018,Amit Taylor,UK,Silver,11301
9019,Michael Singh,Canada,Bronze,14529
9020,Sara Sharma,Canada,Silver,14655
9021,Amit Verma,UK,Bronze,14927
9022,Olivia Kapoor,Singapore,Platinum,3675
9023,John Brown,Canada,Gold,2364
9024,Rajat Verma,Australia,Silver,9460
9025,Priya Joshi,Singapore,Platinum,9635
9026,Amit Wilson,Singapore,Gold,10302
9027,Olivia Verma,UK,Silver,2686
9028,Rajat Wilson,Germany,Silver,8574
9029,Michael Verma,Singapore,Bronze,4487
9030,Amit Singh,Australia,Gold,2736
9031,Rajat Singh,Canada,Bronze,8154
9032,John Taylor,UK,Gold,7534
9033,Amit Taylor,Australia,Platinum,13056
9034,John Sharma,Australia,Gold,9437
9035,Amit Kapoor,Germany,Bronze,8274
9036,Sneha Lewis,Australia,Silver,10233
9037,Sara Kapoor,India,Platinum,5741
9038,Priya Sharma,Singapore,Gold,9392
9039,Rajat Lewis,UK,Platinum,6830
9040,John Joshi,Singapore,Platinum,5229
9041,Michael Kapoor,Germany,Gold,4653
9042,Amit Taylor,Germany,Gold,7124
9043,Olivia Singh,Australia,Silver,2558
9044,Ananya Verma,USA,Bronze,14812
9045,Michael Taylor,Australia,Gold,4755
9046,Sneha Brown,UK,Bronze,6201
9047,Rajat Patel,Canada,Silver,6564
9048,Sara Lewis,UK,Silver,9997
9049,Amit Joshi,USA,Bronze,8221
9050,John Kapoor,India,Bronze,5339
9051,Amit Kapoor,USA,Silver,5107
9052,Amit Taylor,Singapore,Gold,7069
9053,John Verma,India,Platinum,4059
9054,Sneha Sharma,Singapore,Silver,7909
9055,Vikram Sharma,India,Silver,9522
9056,John Joshi,Singapore,Bronze,14240
9057,Michael Patel,Singapore,Bronze,4589
9058,Vikram Singh,Singapore,Bronze,13437
9059,Ananya Singh,Singapore,Platinum,1508
9060,Amit Wilson,UK,Platinum,10619
9061,Amit Verma,Singapore,Bronze,14195
9062,Rajat Joshi,Canada,Gold,2936
9063,Ananya Singh,India,Gold,8834
9064,Priya Kapoor,UK,Gold,9384
9065,Sneha Patel,Germany,Gold,1863
9066,Sara Lewis,Singapore,Gold,6688
9067,Sara Joshi,Australia,Silver,3903
9068,Priya Kapoor,Germany,Platinum,12985
9069,Rajat Sharma,Singapore,Platinum,10147
9070,Rajat Patel,UK,Bronze,11966
9071,John Sharma,USA,Platinum,14127
9072,Michael Patel,USA,Platinum,5669
9073,Sara Singh,Singapore,Platinum,8098
9074,Ananya Verma,USA,Platinum,4297
9075,Olivia Taylor,UK,Gold,2870
9076,Michael Lewis,Canada,Silver,4622
9077,Rajat Singh,USA,Silver,5290
9078,Priya Singh,India,Bronze,1752
9079,John Joshi,India,Gold,4792
9080,Michael Wilson,Australia,Silver,4250
9081,Sneha Brown,Germany,Platinum,10528
9082,Rajat Brown,Germany,Bronze,10559
9083,Ananya Taylor,Germany,Bronze,14366
9084,Ananya Kapoor,Australia,Bronze,1916
9085,Sneha Kapoor,Singapore,Gold,7083
9086,Rajat Joshi,UK,Bronze,7788
9087,Vikram Singh,India,Silver,9527
9088,John Singh,Canada,Gold,7191
9089,Michael Wilson,USA,Platinum,3395
9090,Vikram Kapoor,India,Platinum,13454
9091,John Sharma,India,Bronze,5029
9092,Ananya Patel,Canada,Gold,13709
9093,Olivia Lewis,UK,Platinum,8120
9094,Sneha Brown,Canada,Platinum,10266
9095,Amit Wilson,UK,Platinum,3604
9096,Ananya Kapoor,UK,Platinum,5775
9097,Amit Brown,Singapore,Silver,3138
9098,Amit Lewis,India,Gold,3802
9099,Olivia Brown,USA,Silver,1475
9100,Priya Taylor,Germany,Platinum,1619
9101,Michael Patel,Australia,Gold,10125
9102,Michael Taylor,UK,Platinum,14422
9103,Rajat Singh,USA,Silver,5345
9104,Amit Kapoor,Canada,Gold,13484
9105,Rajat Wilson,USA,Platinum,9602
9106,Olivia Sharma,Canada,Bronze,12786
9107,Sneha Wilson,Canada,Platinum,7169
9108,Michael Taylor,India,Silver,13201
9109,Sneha Patel,UK,Platinum,11510
9110,Sneha Wilson,USA,Silver,13971
9111,Priya Kapoor,Canada,Bronze,9208
9112,Amit Patel,Singapore,Platinum,8795
9113,Vikram Singh,Australia,Gold,9124
9114,Rajat Patel,Australia,Bronze,5815
9115,Olivia Singh,Canada,Platinum,10638
9116,Olivia Joshi,Australia,Silver,4949
9117,Sneha Kapoor,Singapore,Gold,5605
9118,Rajat Lewis,USA,Silver,11966
9119,Amit Verma,India,Platinum,14417
9120,Sneha Joshi,Canada,Silver,3460
9121,Michael Joshi,Australia,Gold,9073
9122,Priya Kapoor,Singapore,Bronze,4761
9123,Vikram Sharma,USA,Silver,10624
9124,Amit Brown,Canada,Platinum,14066
9125,Olivia Kapoor,USA,Silver,4410
9126,Vikram Lewis,Germany,Gold,1713
9127,Priya Sharma,Canada,Bronze,10257
9128,Amit Taylor,Canada,Silver,7528
9129,Vikram Singh,India,Platinum,13382
9130,Sara Singh,Canada,Silver,5557
9131,Ananya Wilson,Singapore,Silver,5915
9132,Priya Sharma,Singapore,Platinum,6185
9133,Priya Sharma,India,Silver,11025
9134,Sara Sharma,Singapore,Bronze,8445
9135,Amit Brown,Singapore,Silver,14744
9136,Amit Singh,Australia,Gold,14724
9137,Rajat Joshi,Canada,Platinum,13789
9138,Priya Taylor,Canada,Platinum,10538
9139,Ananya Verma,Australia,Platinum,6014
9140,Rajat Singh,India,Silver,3126
9141,Michael Joshi,Germany,Platinum,5510
9142,Michael Patel,Canada,Silver,3954
9143,Vikram Brown,Singapore,Platinum,1338
9144,Michael Singh,UK,Silver,13045
9145,John Taylor,UK,Platinum,14780
9146,Ananya Verma,USA,Gold,13894
9147,Vikram Patel,Australia,Silver,14786
9148,Priya Taylor,Singapore,Gold,4099
9149,Sara Sharma,Singapore,Gold,779
9150,Sneha Singh,Canada,Gold,2443
9151,Sneha Brown,Singapore,Gold,5068
9152,Sneha Patel,UK,Silver,1848
9153,Rajat Brown,Canada,Gold,4272
